scenario,display_name,epoch,model,original_index,normalised_entropy
s4_random_10_percent,Random 10%,2,gradient_ascent,30975,0.1801863488956409
s4_random_10_percent,Random 10%,2,gradient_ascent,30982,0.5273084463512463
s4_random_10_percent,Random 10%,2,gradient_ascent,30983,0.9996961602394873
s4_random_10_percent,Random 10%,2,gradient_ascent,30985,0.9783426353268797
s4_random_10_percent,Random 10%,2,gradient_ascent,30997,0.6384402208470188
s4_random_10_percent,Random 10%,2,gradient_ascent,31016,0.5872339896728702
s4_random_10_percent,Random 10%,2,gradient_ascent,31018,0.8971425725141794
s4_random_10_percent,Random 10%,2,gradient_ascent,31022,0.9271231201272698
s4_random_10_percent,Random 10%,2,gradient_ascent,31024,0.00856848477730974
s4_random_10_percent,Random 10%,2,gradient_ascent,31032,0.005320216363330403
s4_random_10_percent,Random 10%,2,gradient_ascent,31042,0.9829425468683983
s4_random_10_percent,Random 10%,2,gradient_ascent,31055,0.7882162930049519
s4_random_10_percent,Random 10%,2,gradient_ascent,31120,0.7626692827393728
s4_random_10_percent,Random 10%,2,gradient_ascent,31130,0.08513616385385268
s4_random_10_percent,Random 10%,2,gradient_ascent,31153,0.1253370673523558
s4_random_10_percent,Random 10%,2,gradient_ascent,31158,0.018265592943597815
s4_random_10_percent,Random 10%,2,gradient_ascent,31163,0.9649752910842319
s4_random_10_percent,Random 10%,2,gradient_ascent,31224,0.7379727481256966
s4_random_10_percent,Random 10%,2,gradient_ascent,31235,0.6148378593231699
s4_random_10_percent,Random 10%,2,gradient_ascent,31236,0.2460241184213443
s4_random_10_percent,Random 10%,2,gradient_ascent,31243,0.3591398027914028
s4_random_10_percent,Random 10%,2,gradient_ascent,31257,0.927697737944836
s4_random_10_percent,Random 10%,2,gradient_ascent,31279,0.7835011630358997
s4_random_10_percent,Random 10%,2,gradient_ascent,31285,0.6922726668381444
s4_random_10_percent,Random 10%,2,gradient_ascent,31325,0.9989510012854047
s4_random_10_percent,Random 10%,2,gradient_ascent,31336,0.43003876715496786
s4_random_10_percent,Random 10%,2,gradient_ascent,31338,0.008590927008072886
s4_random_10_percent,Random 10%,2,gradient_ascent,31349,0.9380893139466197
s4_random_10_percent,Random 10%,2,gradient_ascent,31371,0.9586481320765674
s4_random_10_percent,Random 10%,2,gradient_ascent,31377,0.004223167644163164
s4_random_10_percent,Random 10%,2,gradient_ascent,31381,2.4696191620726135e-06
s4_random_10_percent,Random 10%,2,gradient_ascent,31405,0.09783494943850349
s4_random_10_percent,Random 10%,2,gradient_ascent,31411,0.34277320731146305
s4_random_10_percent,Random 10%,2,gradient_ascent,31440,0.48081890531683275
s4_random_10_percent,Random 10%,2,gradient_ascent,31447,0.566681484433872
s4_random_10_percent,Random 10%,2,gradient_ascent,31475,0.001493568415814327
s4_random_10_percent,Random 10%,2,gradient_ascent,31477,0.5468188106027574
s4_random_10_percent,Random 10%,2,gradient_ascent,31488,0.0033979553010661224
s4_random_10_percent,Random 10%,2,gradient_ascent,31528,0.9589406400844707
s4_random_10_percent,Random 10%,2,gradient_ascent,31574,0.010978844185895327
s4_random_10_percent,Random 10%,2,gradient_ascent,31577,0.9995582102261239
s4_random_10_percent,Random 10%,2,gradient_ascent,31578,0.616606386219171
s4_random_10_percent,Random 10%,2,gradient_ascent,31606,0.9095531804738801
s4_random_10_percent,Random 10%,2,gradient_ascent,31631,0.00043420177867409
s4_random_10_percent,Random 10%,2,gradient_ascent,31647,0.9117948748317324
s4_random_10_percent,Random 10%,2,gradient_ascent,31672,0.07203293118554412
s4_random_10_percent,Random 10%,2,gradient_ascent,31694,0.24513916448533424
s4_random_10_percent,Random 10%,2,gradient_ascent,31737,0.008916869237600437
s4_random_10_percent,Random 10%,2,gradient_ascent,31763,0.09463876688671191
s4_random_10_percent,Random 10%,2,gradient_ascent,31773,0.6654111264137649
s4_random_10_percent,Random 10%,2,gradient_ascent,31779,0.012634806434143582
s4_random_10_percent,Random 10%,2,gradient_ascent,31806,0.8160546930813497
s4_random_10_percent,Random 10%,2,gradient_ascent,31815,0.21322746990711952
s4_random_10_percent,Random 10%,2,gradient_ascent,31818,0.11137785195011173
s4_random_10_percent,Random 10%,2,gradient_ascent,31834,0.5733231135263052
s4_random_10_percent,Random 10%,2,gradient_ascent,31860,0.9956588658744817
s4_random_10_percent,Random 10%,2,gradient_ascent,31877,0.807474664246764
s4_random_10_percent,Random 10%,2,gradient_ascent,31886,0.08117778693409937
s4_random_10_percent,Random 10%,2,gradient_ascent,31888,0.01343268345561816
s4_random_10_percent,Random 10%,2,gradient_ascent,31905,0.0623016886169414
s4_random_10_percent,Random 10%,2,gradient_ascent,31917,0.987632089361111
s4_random_10_percent,Random 10%,2,gradient_ascent,31923,0.7350998449621302
s4_random_10_percent,Random 10%,2,gradient_ascent,31984,0.1825515349835199
s4_random_10_percent,Random 10%,2,gradient_ascent,31986,0.1560470315548008
s4_random_10_percent,Random 10%,2,gradient_ascent,32003,0.957724644757883
s4_random_10_percent,Random 10%,2,gradient_ascent,32020,0.780465442048558
s4_random_10_percent,Random 10%,2,gradient_ascent,32036,0.7962075908768603
s4_random_10_percent,Random 10%,2,gradient_ascent,32114,0.0314076484919683
s4_random_10_percent,Random 10%,2,gradient_ascent,32122,0.027425086825943194
s4_random_10_percent,Random 10%,2,gradient_ascent,32130,0.0862339976682054
s4_random_10_percent,Random 10%,2,gradient_ascent,32133,0.8643756315239828
s4_random_10_percent,Random 10%,2,gradient_ascent,32153,0.729757867153519
s4_random_10_percent,Random 10%,2,gradient_ascent,32176,0.9811705110601607
s4_random_10_percent,Random 10%,2,gradient_ascent,32199,0.9813352915742956
s4_random_10_percent,Random 10%,2,gradient_ascent,32208,0.16726309224024824
s4_random_10_percent,Random 10%,2,gradient_ascent,32232,0.8203562552264648
s4_random_10_percent,Random 10%,2,gradient_ascent,32245,0.6163314555565216
s4_random_10_percent,Random 10%,2,gradient_ascent,32251,0.870120228364053
s4_random_10_percent,Random 10%,2,gradient_ascent,32260,0.9861922151872321
s4_random_10_percent,Random 10%,2,gradient_ascent,32264,0.639373543341279
s4_random_10_percent,Random 10%,2,gradient_ascent,32296,0.47760769753155147
s4_random_10_percent,Random 10%,2,gradient_ascent,32301,0.06795442893131703
s4_random_10_percent,Random 10%,2,gradient_ascent,32302,0.007299398509574156
s4_random_10_percent,Random 10%,2,gradient_ascent,32308,0.15084078609669832
s4_random_10_percent,Random 10%,2,gradient_ascent,32327,0.2803615386762282
s4_random_10_percent,Random 10%,2,gradient_ascent,32332,0.8869494414468405
s4_random_10_percent,Random 10%,2,gradient_ascent,32358,0.5851246534593323
s4_random_10_percent,Random 10%,2,gradient_ascent,32368,0.5517200094361652
s4_random_10_percent,Random 10%,2,gradient_ascent,32378,0.2916583500994473
s4_random_10_percent,Random 10%,2,gradient_ascent,32382,0.29961709356596367
s4_random_10_percent,Random 10%,2,gradient_ascent,32404,0.003686401350365084
s4_random_10_percent,Random 10%,2,gradient_ascent,32430,0.0341900314504838
s4_random_10_percent,Random 10%,2,gradient_ascent,32437,0.36923940150377976
s4_random_10_percent,Random 10%,2,gradient_ascent,32444,0.18723324391831442
s4_random_10_percent,Random 10%,2,gradient_ascent,32446,0.5222390776010254
s4_random_10_percent,Random 10%,2,gradient_ascent,32468,0.08405071253085632
s4_random_10_percent,Random 10%,2,gradient_ascent,32476,0.0017917008644644224
s4_random_10_percent,Random 10%,2,gradient_ascent,32480,0.01818074136946849
s4_random_10_percent,Random 10%,2,gradient_ascent,32481,0.0004513389828719675
s4_random_10_percent,Random 10%,2,gradient_ascent,32507,0.0018896339795542705
s4_random_10_percent,Random 10%,2,gradient_ascent,32514,0.23992733736584096
s4_random_10_percent,Random 10%,2,gradient_ascent,32518,0.991784072883588
s4_random_10_percent,Random 10%,2,gradient_ascent,32521,0.5302140441130752
s4_random_10_percent,Random 10%,2,gradient_ascent,32541,0.5738973649022048
s4_random_10_percent,Random 10%,2,gradient_ascent,32546,0.7401982347530509
s4_random_10_percent,Random 10%,2,gradient_ascent,32554,0.9191529163109634
s4_random_10_percent,Random 10%,2,gradient_ascent,32569,0.6014713730398595
s4_random_10_percent,Random 10%,2,gradient_ascent,32571,0.048196138012927804
s4_random_10_percent,Random 10%,2,gradient_ascent,32584,0.9917213047484243
s4_random_10_percent,Random 10%,2,gradient_ascent,32591,0.7108100073660264
s4_random_10_percent,Random 10%,2,gradient_ascent,32611,0.9150970219741925
s4_random_10_percent,Random 10%,2,gradient_ascent,32624,0.8545144998077442
s4_random_10_percent,Random 10%,2,gradient_ascent,32628,0.9087485071134379
s4_random_10_percent,Random 10%,2,gradient_ascent,32630,0.09808082908722288
s4_random_10_percent,Random 10%,2,gradient_ascent,32644,0.7962736005574655
s4_random_10_percent,Random 10%,2,gradient_ascent,32653,0.9373698527539382
s4_random_10_percent,Random 10%,2,gradient_ascent,32673,0.9235853353988025
s4_random_10_percent,Random 10%,2,gradient_ascent,32692,0.9106543250042637
s4_random_10_percent,Random 10%,2,gradient_ascent,32698,0.8964920281400977
s4_random_10_percent,Random 10%,2,gradient_ascent,32759,0.36163200090341757
s4_random_10_percent,Random 10%,2,gradient_ascent,32765,0.9975740340324014
s4_random_10_percent,Random 10%,2,gradient_ascent,32772,0.039171092065125125
s4_random_10_percent,Random 10%,2,gradient_ascent,32782,0.05554679582057593
s4_random_10_percent,Random 10%,2,gradient_ascent,32786,0.7377866830647353
s4_random_10_percent,Random 10%,2,gradient_ascent,32798,0.012215174424945555
s4_random_10_percent,Random 10%,2,gradient_ascent,32804,0.6498367048498156
s4_random_10_percent,Random 10%,2,gradient_ascent,32805,0.02908557029481262
s4_random_10_percent,Random 10%,2,gradient_ascent,32843,0.23973237883804552
s4_random_10_percent,Random 10%,2,gradient_ascent,32880,0.022253470470398412
s4_random_10_percent,Random 10%,2,gradient_ascent,32894,0.963070243616537
s4_random_10_percent,Random 10%,2,gradient_ascent,32920,0.1883758755847487
s4_random_10_percent,Random 10%,2,gradient_ascent,32922,0.0020745049815265757
s4_random_10_percent,Random 10%,2,gradient_ascent,32931,0.17809347138144885
s4_random_10_percent,Random 10%,2,gradient_ascent,32956,0.7608124839144595
s4_random_10_percent,Random 10%,2,gradient_ascent,32958,0.3164695739127649
s4_random_10_percent,Random 10%,2,gradient_ascent,32961,0.045858275726925454
s4_random_10_percent,Random 10%,2,gradient_ascent,33002,0.8245799246794849
s4_random_10_percent,Random 10%,2,gradient_ascent,33030,0.00879128669155026
s4_random_10_percent,Random 10%,2,gradient_ascent,33036,0.4162528355257808
s4_random_10_percent,Random 10%,2,gradient_ascent,33040,0.9997985834739874
s4_random_10_percent,Random 10%,2,gradient_ascent,33047,0.07328178144983877
s4_random_10_percent,Random 10%,2,gradient_ascent,33051,0.11528201975468808
s4_random_10_percent,Random 10%,2,gradient_ascent,33060,0.08495435561459574
s4_random_10_percent,Random 10%,2,gradient_ascent,33080,0.08353377953830009
s4_random_10_percent,Random 10%,2,gradient_ascent,33105,0.1618752912182011
s4_random_10_percent,Random 10%,2,gradient_ascent,33120,0.64133088324973
s4_random_10_percent,Random 10%,2,gradient_ascent,33124,0.708987379178226
s4_random_10_percent,Random 10%,2,gradient_ascent,33128,0.7611095011920075
s4_random_10_percent,Random 10%,2,gradient_ascent,33148,0.9989225899875582
s4_random_10_percent,Random 10%,2,gradient_ascent,33156,0.22945300325258838
s4_random_10_percent,Random 10%,2,gradient_ascent,33170,0.8531570090218134
s4_random_10_percent,Random 10%,2,gradient_ascent,33180,0.007886656678932171
s4_random_10_percent,Random 10%,2,gradient_ascent,33181,0.22638861624221934
s4_random_10_percent,Random 10%,2,gradient_ascent,33196,0.9995839914778583
s4_random_10_percent,Random 10%,2,gradient_ascent,33201,0.8409097495943254
s4_random_10_percent,Random 10%,2,gradient_ascent,33206,0.9733427766330404
s4_random_10_percent,Random 10%,2,gradient_ascent,33212,0.9411988718371734
s4_random_10_percent,Random 10%,2,gradient_ascent,33217,0.9277824466223199
s4_random_10_percent,Random 10%,2,gradient_ascent,33228,0.9999062479814241
s4_random_10_percent,Random 10%,2,gradient_ascent,33249,0.5316632555101364
s4_random_10_percent,Random 10%,2,gradient_ascent,33278,0.0013138893037399177
s4_random_10_percent,Random 10%,2,gradient_ascent,33291,0.031212320442141187
s4_random_10_percent,Random 10%,2,gradient_ascent,33316,0.15830801877981437
s4_random_10_percent,Random 10%,2,gradient_ascent,33323,0.9925716983725997
s4_random_10_percent,Random 10%,2,gradient_ascent,33326,0.9261559238121724
s4_random_10_percent,Random 10%,2,gradient_ascent,33331,0.9783251713231694
s4_random_10_percent,Random 10%,2,gradient_ascent,33334,0.4716629501868616
s4_random_10_percent,Random 10%,2,gradient_ascent,33340,0.8701814541173782
s4_random_10_percent,Random 10%,2,gradient_ascent,33343,0.0816968515926835
s4_random_10_percent,Random 10%,2,gradient_ascent,33347,0.43390998160222466
s4_random_10_percent,Random 10%,2,gradient_ascent,33378,0.007104712484913462
s4_random_10_percent,Random 10%,2,gradient_ascent,33384,0.3357651863615623
s4_random_10_percent,Random 10%,2,gradient_ascent,33392,0.3080702773560374
s4_random_10_percent,Random 10%,2,gradient_ascent,33407,0.8175851826904088
s4_random_10_percent,Random 10%,2,gradient_ascent,33418,0.999891126488276
s4_random_10_percent,Random 10%,2,gradient_ascent,33432,0.842811998790191
s4_random_10_percent,Random 10%,2,gradient_ascent,33444,0.999888317386069
s4_random_10_percent,Random 10%,2,gradient_ascent,33457,0.7061326527144907
s4_random_10_percent,Random 10%,2,gradient_ascent,33522,0.9319555040382194
s4_random_10_percent,Random 10%,2,gradient_ascent,33536,0.0009220960317731458
s4_random_10_percent,Random 10%,2,gradient_ascent,33557,0.2219608881294151
s4_random_10_percent,Random 10%,2,gradient_ascent,33566,0.2524400684743963
s4_random_10_percent,Random 10%,2,gradient_ascent,33574,0.9474392580535574
s4_random_10_percent,Random 10%,2,gradient_ascent,33598,0.029014945107585895
s4_random_10_percent,Random 10%,2,gradient_ascent,33619,0.954431345327309
s4_random_10_percent,Random 10%,2,gradient_ascent,33625,0.2971403954292247
s4_random_10_percent,Random 10%,2,gradient_ascent,33630,0.4125519632272572
s4_random_10_percent,Random 10%,2,gradient_ascent,33651,0.9151821651619271
s4_random_10_percent,Random 10%,2,gradient_ascent,33656,0.6759350581764709
s4_random_10_percent,Random 10%,2,gradient_ascent,33696,0.3842950279208928
s4_random_10_percent,Random 10%,2,gradient_ascent,33707,0.9256834668578401
s4_random_10_percent,Random 10%,2,gradient_ascent,33712,0.48695178011181955
s4_random_10_percent,Random 10%,2,gradient_ascent,33713,0.8643756315239828
s4_random_10_percent,Random 10%,2,gradient_ascent,33729,0.06882915996274828
s4_random_10_percent,Random 10%,2,gradient_ascent,33732,0.907906294781217
s4_random_10_percent,Random 10%,2,gradient_ascent,33733,0.1842282736677562
s4_random_10_percent,Random 10%,2,gradient_ascent,33735,0.6242405307025655
s4_random_10_percent,Random 10%,2,gradient_ascent,33745,0.7802749522360075
s4_random_10_percent,Random 10%,2,gradient_ascent,33751,0.004276559947940681
s4_random_10_percent,Random 10%,2,gradient_ascent,33754,0.19673858550961873
s4_random_10_percent,Random 10%,2,gradient_ascent,33763,0.37442249628589874
s4_random_10_percent,Random 10%,2,gradient_ascent,33789,0.7454611504928532
s4_random_10_percent,Random 10%,2,gradient_ascent,33803,0.009267860149567857
s4_random_10_percent,Random 10%,2,gradient_ascent,33824,0.06077733906006171
s4_random_10_percent,Random 10%,2,gradient_ascent,33836,0.8069497201565048
s4_random_10_percent,Random 10%,2,gradient_ascent,33889,0.7614471964518726
s4_random_10_percent,Random 10%,2,gradient_ascent,33918,0.011454655028943422
s4_random_10_percent,Random 10%,2,gradient_ascent,33950,0.3412888994301804
s4_random_10_percent,Random 10%,2,gradient_ascent,33988,0.23586493599554093
s4_random_10_percent,Random 10%,2,gradient_ascent,33990,0.7988744738281777
s4_random_10_percent,Random 10%,2,gradient_ascent,34017,0.7485674552248469
s4_random_10_percent,Random 10%,2,gradient_ascent,34063,0.22995078187419613
s4_random_10_percent,Random 10%,2,gradient_ascent,34080,0.37949239631531767
s4_random_10_percent,Random 10%,2,gradient_ascent,34096,0.7999459234230974
s4_random_10_percent,Random 10%,2,gradient_ascent,34099,0.13097478616867667
s4_random_10_percent,Random 10%,2,gradient_ascent,34118,0.1104194888054574
s4_random_10_percent,Random 10%,2,gradient_ascent,34120,0.036997827424426796
s4_random_10_percent,Random 10%,2,gradient_ascent,34123,0.9497252494088007
s4_random_10_percent,Random 10%,2,gradient_ascent,34129,0.32559499699120853
s4_random_10_percent,Random 10%,2,gradient_ascent,34130,0.11694427986053192
s4_random_10_percent,Random 10%,2,gradient_ascent,34143,0.8657524717291937
s4_random_10_percent,Random 10%,2,gradient_ascent,34146,0.7079755424555468
s4_random_10_percent,Random 10%,2,gradient_ascent,34155,0.02875843743858049
s4_random_10_percent,Random 10%,2,gradient_ascent,34156,0.0077413396139193544
s4_random_10_percent,Random 10%,2,gradient_ascent,34159,0.01338337646304413
s4_random_10_percent,Random 10%,2,gradient_ascent,34160,0.7161098445761609
s4_random_10_percent,Random 10%,2,gradient_ascent,34168,0.0026034571126743174
s4_random_10_percent,Random 10%,2,gradient_ascent,34174,0.5779647291152249
s4_random_10_percent,Random 10%,2,gradient_ascent,34187,0.2744395982663783
s4_random_10_percent,Random 10%,2,gradient_ascent,34203,0.0023746928078029737
s4_random_10_percent,Random 10%,2,gradient_ascent,34245,0.003307610667647282
s4_random_10_percent,Random 10%,2,gradient_ascent,34252,0.6008406189106662
s4_random_10_percent,Random 10%,2,gradient_ascent,34260,0.01836753501573502
s4_random_10_percent,Random 10%,2,gradient_ascent,34268,0.9904553310397604
s4_random_10_percent,Random 10%,2,gradient_ascent,34272,0.6362263245985391
s4_random_10_percent,Random 10%,2,gradient_ascent,34276,0.010656377141899634
s4_random_10_percent,Random 10%,2,gradient_ascent,34281,0.6895645825453183
s4_random_10_percent,Random 10%,2,gradient_ascent,34299,0.04099622272255627
s4_random_10_percent,Random 10%,2,gradient_ascent,34300,0.0009616953260367009
s4_random_10_percent,Random 10%,2,gradient_ascent,34303,0.013479788463487645
s4_random_10_percent,Random 10%,2,gradient_ascent,34332,0.018886854023170585
s4_random_10_percent,Random 10%,2,gradient_ascent,34336,0.2794854143901613
s4_random_10_percent,Random 10%,2,gradient_ascent,34340,0.002898265154406073
s4_random_10_percent,Random 10%,2,gradient_ascent,34354,0.8693861984729022
s4_random_10_percent,Random 10%,2,gradient_ascent,34360,0.018367655678186004
s4_random_10_percent,Random 10%,2,gradient_ascent,34390,0.5012251813968017
s4_random_10_percent,Random 10%,2,gradient_ascent,34393,0.7954013035773131
s4_random_10_percent,Random 10%,2,gradient_ascent,34402,0.9872137878960656
s4_random_10_percent,Random 10%,2,gradient_ascent,34405,0.0032512421541886862
s4_random_10_percent,Random 10%,2,gradient_ascent,34417,0.9099644153365454
s4_random_10_percent,Random 10%,2,gradient_ascent,34418,0.6294426033006039
s4_random_10_percent,Random 10%,2,gradient_ascent,34439,0.02484237655385207
s4_random_10_percent,Random 10%,2,gradient_ascent,34444,0.00729870909862078
s4_random_10_percent,Random 10%,2,gradient_ascent,34449,0.09546739122523572
s4_random_10_percent,Random 10%,2,gradient_ascent,34456,0.7358447114046559
s4_random_10_percent,Random 10%,2,gradient_ascent,34459,0.03917235241026378
s4_random_10_percent,Random 10%,2,gradient_ascent,34471,0.9671519164926382
s4_random_10_percent,Random 10%,2,gradient_ascent,34479,0.8732023776253107
s4_random_10_percent,Random 10%,2,gradient_ascent,34499,0.9950499428579209
s4_random_10_percent,Random 10%,2,gradient_ascent,34500,0.35000529728837876
s4_random_10_percent,Random 10%,2,gradient_ascent,34501,0.1382223465332
s4_random_10_percent,Random 10%,2,gradient_ascent,34515,0.887731515906277
s4_random_10_percent,Random 10%,2,gradient_ascent,34526,0.6343714992447792
s4_random_10_percent,Random 10%,2,gradient_ascent,34531,0.6478238744634077
s4_random_10_percent,Random 10%,2,gradient_ascent,34581,0.6812794984480941
s4_random_10_percent,Random 10%,2,gradient_ascent,34585,0.8535130479322355
s4_random_10_percent,Random 10%,2,gradient_ascent,34591,0.0038334812447278674
s4_random_10_percent,Random 10%,2,gradient_ascent,34592,0.992251222594612
s4_random_10_percent,Random 10%,2,gradient_ascent,34619,0.36467890904419625
s4_random_10_percent,Random 10%,2,gradient_ascent,34627,0.1767900340429755
s4_random_10_percent,Random 10%,2,gradient_ascent,34630,0.03827785128437033
s4_random_10_percent,Random 10%,2,gradient_ascent,34636,0.04211743524164133
s4_random_10_percent,Random 10%,2,gradient_ascent,34654,0.8089460429127575
s4_random_10_percent,Random 10%,2,gradient_ascent,34656,0.004973603855086478
s4_random_10_percent,Random 10%,2,gradient_ascent,34691,0.794573969873686
s4_random_10_percent,Random 10%,2,gradient_ascent,34701,0.7143071798389501
s4_random_10_percent,Random 10%,2,gradient_ascent,34709,0.07982146588201271
s4_random_10_percent,Random 10%,2,gradient_ascent,34742,0.010990197109106122
s4_random_10_percent,Random 10%,2,gradient_ascent,34764,0.9273756591331889
s4_random_10_percent,Random 10%,2,gradient_ascent,34775,0.80413179212895
s4_random_10_percent,Random 10%,2,gradient_ascent,34783,0.1079479906953921
s4_random_10_percent,Random 10%,2,gradient_ascent,34790,0.018698073350468494
s4_random_10_percent,Random 10%,2,gradient_ascent,34794,0.009573734874156364
s4_random_10_percent,Random 10%,2,gradient_ascent,34795,0.051646364300883214
s4_random_10_percent,Random 10%,2,gradient_ascent,34797,0.0015160994836338874
s4_random_10_percent,Random 10%,2,gradient_ascent,34819,0.9686846163788168
s4_random_10_percent,Random 10%,2,gradient_ascent,34830,0.04918743287519711
s4_random_10_percent,Random 10%,2,gradient_ascent,34866,0.093452926730673
s4_random_10_percent,Random 10%,2,gradient_ascent,34868,0.1304707527637707
s4_random_10_percent,Random 10%,2,gradient_ascent,34886,0.07109597007229196
s4_random_10_percent,Random 10%,2,gradient_ascent,34899,0.09592644863123916
s4_random_10_percent,Random 10%,2,gradient_ascent,34920,0.7962075908768603
s4_random_10_percent,Random 10%,2,gradient_ascent,34978,0.8073904335212312
s4_random_10_percent,Random 10%,2,gradient_ascent,34981,0.003037588632582959
s4_random_10_percent,Random 10%,2,gradient_ascent,34987,0.7534899283626814
s4_random_10_percent,Random 10%,2,gradient_ascent,35015,0.12061870780329435
s4_random_10_percent,Random 10%,2,gradient_ascent,35055,0.1285023513682563
s4_random_10_percent,Random 10%,2,gradient_ascent,35097,0.5713997314853878
s4_random_10_percent,Random 10%,2,gradient_ascent,35109,0.8836917927124541
s4_random_10_percent,Random 10%,2,gradient_ascent,35115,0.5342429590880012
s4_random_10_percent,Random 10%,2,gradient_ascent,35130,0.1313786528957522
s4_random_10_percent,Random 10%,2,gradient_ascent,35134,0.9222102509805963
s4_random_10_percent,Random 10%,2,gradient_ascent,35150,0.4198015052887255
s4_random_10_percent,Random 10%,2,gradient_ascent,35176,0.7749796368474323
s4_random_10_percent,Random 10%,2,gradient_ascent,35182,0.21960696987908948
s4_random_10_percent,Random 10%,2,gradient_ascent,35188,0.9993191705833249
s4_random_10_percent,Random 10%,2,gradient_ascent,35199,0.9713232955836987
s4_random_10_percent,Random 10%,2,gradient_ascent,35221,0.2070011259729297
s4_random_10_percent,Random 10%,2,gradient_ascent,35243,0.9976820946489658
s4_random_10_percent,Random 10%,2,gradient_ascent,35252,0.1468668571355951
s4_random_10_percent,Random 10%,2,gradient_ascent,35261,0.9485726638461469
s4_random_10_percent,Random 10%,2,gradient_ascent,35263,0.9521708617271087
s4_random_10_percent,Random 10%,2,gradient_ascent,35279,0.9899627261733203
s4_random_10_percent,Random 10%,2,gradient_ascent,35282,0.9953824453154345
s4_random_10_percent,Random 10%,2,gradient_ascent,35311,0.07206468199298126
s4_random_10_percent,Random 10%,2,gradient_ascent,35313,0.6520525874776147
s4_random_10_percent,Random 10%,2,gradient_ascent,35320,0.9956394962037022
s4_random_10_percent,Random 10%,2,gradient_ascent,35332,0.11532449581275912
s4_random_10_percent,Random 10%,2,gradient_ascent,35339,0.06651481970813793
s4_random_10_percent,Random 10%,2,gradient_ascent,35369,0.05449788211995272
s4_random_10_percent,Random 10%,2,gradient_ascent,35376,0.05858600648728113
s4_random_10_percent,Random 10%,2,gradient_ascent,35384,0.16576640165739626
s4_random_10_percent,Random 10%,2,gradient_ascent,35386,0.9410673281340551
s4_random_10_percent,Random 10%,2,gradient_ascent,35395,0.06617980795520723
s4_random_10_percent,Random 10%,2,gradient_ascent,35408,0.745360671795653
s4_random_10_percent,Random 10%,2,gradient_ascent,35409,0.44866239488894516
s4_random_10_percent,Random 10%,2,gradient_ascent,35423,0.8218829570536093
s4_random_10_percent,Random 10%,2,gradient_ascent,35434,0.03175116762935514
s4_random_10_percent,Random 10%,2,gradient_ascent,35462,0.1257438926809499
s4_random_10_percent,Random 10%,2,gradient_ascent,35494,0.0883656787904962
s4_random_10_percent,Random 10%,2,gradient_ascent,35530,0.9539155382958201
s4_random_10_percent,Random 10%,2,gradient_ascent,35540,0.44932723627499294
s4_random_10_percent,Random 10%,2,gradient_ascent,35548,0.0023944145168842937
s4_random_10_percent,Random 10%,2,gradient_ascent,35553,0.9952032977249891
s4_random_10_percent,Random 10%,2,gradient_ascent,35562,0.7275738025323214
s4_random_10_percent,Random 10%,2,gradient_ascent,35603,0.8077009418916419
s4_random_10_percent,Random 10%,2,gradient_ascent,35609,0.3170472733233491
s4_random_10_percent,Random 10%,2,gradient_ascent,35620,0.31353981403431175
s4_random_10_percent,Random 10%,2,gradient_ascent,35624,0.08090307455654601
s4_random_10_percent,Random 10%,2,gradient_ascent,35633,0.41407506951283485
s4_random_10_percent,Random 10%,2,gradient_ascent,35639,0.2763385308257058
s4_random_10_percent,Random 10%,2,gradient_ascent,35641,0.09092522835810284
s4_random_10_percent,Random 10%,2,gradient_ascent,35655,0.009868529381349163
s4_random_10_percent,Random 10%,2,gradient_ascent,35694,0.055737544949898125
s4_random_10_percent,Random 10%,2,gradient_ascent,35713,0.03481866327213067
s4_random_10_percent,Random 10%,2,gradient_ascent,35740,0.999577926276061
s4_random_10_percent,Random 10%,2,gradient_ascent,35756,0.8346562448692169
s4_random_10_percent,Random 10%,2,gradient_ascent,35834,0.055641289271935596
s4_random_10_percent,Random 10%,2,gradient_ascent,35845,0.10614817866425441
s4_random_10_percent,Random 10%,2,gradient_ascent,35859,0.831801370722536
s4_random_10_percent,Random 10%,2,gradient_ascent,35890,0.12153639114755722
s4_random_10_percent,Random 10%,2,gradient_ascent,35891,0.038592447076278215
s4_random_10_percent,Random 10%,2,gradient_ascent,35916,0.7365485151553407
s4_random_10_percent,Random 10%,2,gradient_ascent,35960,0.4756147831217836
s4_random_10_percent,Random 10%,2,gradient_ascent,35973,0.1549886050596867
s4_random_10_percent,Random 10%,2,gradient_ascent,36012,0.9998700150306618
s4_random_10_percent,Random 10%,2,gradient_ascent,36036,0.87784817174734
s4_random_10_percent,Random 10%,2,gradient_ascent,36054,0.9934004806144513
s4_random_10_percent,Random 10%,2,gradient_ascent,36074,0.5514632942709895
s4_random_10_percent,Random 10%,2,gradient_ascent,36088,2.4696191620726135e-06
s4_random_10_percent,Random 10%,2,gradient_ascent,36097,0.494126211280368
s4_random_10_percent,Random 10%,2,gradient_ascent,36104,0.14666152031856794
s4_random_10_percent,Random 10%,2,gradient_ascent,36105,0.6406471188095654
s4_random_10_percent,Random 10%,2,gradient_ascent,36112,0.45729859303090253
s4_random_10_percent,Random 10%,2,gradient_ascent,36113,0.40792270257997093
s4_random_10_percent,Random 10%,2,gradient_ascent,36169,0.004651596114123403
s4_random_10_percent,Random 10%,2,gradient_ascent,36210,0.055940568727652386
