original_index,shard_id,slice_id,within_shard_order,class_label
2035,3,4,5026,0
20652,3,4,5027,0
22556,3,4,5028,0
7380,3,4,5029,0
43919,3,4,5030,0
44652,3,4,5031,1
42943,3,4,5032,0
29204,3,4,5033,0
18667,3,4,5034,1
37882,3,4,5035,0
43630,3,4,5036,0
43356,3,4,5037,1
25567,3,4,5038,0
17010,3,4,5039,1
9673,3,4,5040,0
14292,3,4,5041,0
28228,3,4,5042,0
17260,3,4,5043,0
2005,3,4,5044,0
45294,3,4,5045,0
48101,3,4,5046,0
21687,3,4,5047,1
30927,3,4,5048,0
8507,3,4,5049,1
24359,3,4,5050,0
21552,3,4,5051,0
17058,3,4,5052,0
11629,3,4,5053,1
42731,3,4,5054,0
7767,3,4,5055,0
12161,3,4,5056,0
12907,3,4,5057,0
7433,3,4,5058,0
46149,3,4,5059,0
31424,3,4,5060,1
46864,3,4,5061,0
15302,3,4,5062,1
10181,3,4,5063,1
8044,3,4,5064,1
33584,3,4,5065,0
7304,3,4,5066,1
208,3,4,5067,1
40104,3,4,5068,0
1005,3,4,5069,1
33674,3,4,5070,1
4280,3,4,5071,0
11838,3,4,5072,0
28143,3,4,5073,0
3004,3,4,5074,0
46404,3,4,5075,1
1812,3,4,5076,0
3465,3,4,5077,0
16451,3,4,5078,0
24385,3,4,5079,1
42875,3,4,5080,0
36526,3,4,5081,0
21689,3,4,5082,1
36808,3,4,5083,1
27006,3,4,5084,1
10999,3,4,5085,1
35857,3,4,5086,1
10007,3,4,5087,0
46335,3,4,5088,0
10230,3,4,5089,0
15143,3,4,5090,0
19712,3,4,5091,0
395,3,4,5092,0
8139,3,4,5093,1
18622,3,4,5094,0
19624,3,4,5095,0
176,3,4,5096,0
10666,3,4,5097,0
5522,3,4,5098,1
16098,3,4,5099,0
46506,3,4,5100,0
47636,3,4,5101,1
10492,3,4,5102,0
22864,3,4,5103,0
5437,3,4,5104,1
25983,3,4,5105,0
47355,3,4,5106,0
28347,3,4,5107,1
3753,3,4,5108,0
20501,3,4,5109,0
43163,3,4,5110,1
17766,3,4,5111,0
14132,3,4,5112,0
34887,3,4,5113,0
34201,3,4,5114,0
15184,3,4,5115,1
23404,3,4,5116,1
41003,3,4,5117,1
20498,3,4,5118,0
20927,3,4,5119,0
841,3,4,5120,0
43378,3,4,5121,0
5614,3,4,5122,0
20773,3,4,5123,1
18434,3,4,5124,1
6505,3,4,5125,0
47254,3,4,5126,1
10214,3,4,5127,0
38870,3,4,5128,0
13428,3,4,5129,0
24053,3,4,5130,0
30917,3,4,5131,0
40902,3,4,5132,0
29566,3,4,5133,0
14057,3,4,5134,0
13903,3,4,5135,1
7513,3,4,5136,0
48094,3,4,5137,0
45292,3,4,5138,1
16004,3,4,5139,0
36333,3,4,5140,1
7919,3,4,5141,0
14075,3,4,5142,0
23834,3,4,5143,1
29446,3,4,5144,0
40207,3,4,5145,1
33990,3,4,5146,1
23254,3,4,5147,1
7662,3,4,5148,0
13235,3,4,5149,0
32178,3,4,5150,0
7204,3,4,5151,0
26672,3,4,5152,0
1753,3,4,5153,0
11876,3,4,5154,0
39579,3,4,5155,0
28358,3,4,5156,0
2268,3,4,5157,0
34811,3,4,5158,1
30441,3,4,5159,0
38261,3,4,5160,0
34018,3,4,5161,0
6114,3,4,5162,0
48338,3,4,5163,0
19178,3,4,5164,0
27556,3,4,5165,1
32468,3,4,5166,0
44088,3,4,5167,0
36208,3,4,5168,0
16433,3,4,5169,0
22345,3,4,5170,0
42064,3,4,5171,0
2424,3,4,5172,1
6571,3,4,5173,0
28517,3,4,5174,0
10510,3,4,5175,0
31807,3,4,5176,0
37995,3,4,5177,0
1575,3,4,5178,0
28821,3,4,5179,1
36783,3,4,5180,0
18772,3,4,5181,0
32529,3,4,5182,0
24034,3,4,5183,0
12687,3,4,5184,1
29891,3,4,5185,1
11616,3,4,5186,0
41092,3,4,5187,0
45630,3,4,5188,0
40123,3,4,5189,0
8273,3,4,5190,0
38252,3,4,5191,0
13158,3,4,5192,0
28988,3,4,5193,0
37519,3,4,5194,0
3256,3,4,5195,0
32043,3,4,5196,1
12627,3,4,5197,0
1382,3,4,5198,0
35589,3,4,5199,0
5037,3,4,5200,1
6798,3,4,5201,1
8258,3,4,5202,0
34922,3,4,5203,0
46314,3,4,5204,0
21489,3,4,5205,0
47091,3,4,5206,0
19718,3,4,5207,0
4694,3,4,5208,0
11632,3,4,5209,0
16833,3,4,5210,0
34275,3,4,5211,0
18647,3,4,5212,0
16913,3,4,5213,1
30087,3,4,5214,1
43760,3,4,5215,0
23497,3,4,5216,0
39471,3,4,5217,1
35040,3,4,5218,0
9900,3,4,5219,1
36436,3,4,5220,0
28920,3,4,5221,0
48514,3,4,5222,0
33328,3,4,5223,0
48097,3,4,5224,1
47508,3,4,5225,1
4106,3,4,5226,0
4936,3,4,5227,0
34174,3,4,5228,0
35764,3,4,5229,1
40183,3,4,5230,0
37476,3,4,5231,0
18160,3,4,5232,0
23131,3,4,5233,1
37683,3,4,5234,0
11605,3,4,5235,0
8930,3,4,5236,0
25786,3,4,5237,0
21776,3,4,5238,0
25246,3,4,5239,0
33685,3,4,5240,1
35185,3,4,5241,0
48826,3,4,5242,1
17848,3,4,5243,0
16146,3,4,5244,0
23974,3,4,5245,0
20094,3,4,5246,0
18311,3,4,5247,1
17710,3,4,5248,1
33106,3,4,5249,0
45456,3,4,5250,0
42774,3,4,5251,1
24336,3,4,5252,1
22247,3,4,5253,0
20886,3,4,5254,0
27067,3,4,5255,1
47777,3,4,5256,1
19887,3,4,5257,0
41598,3,4,5258,0
9032,3,4,5259,0
38258,3,4,5260,0
37276,3,4,5261,0
39953,3,4,5262,1
10661,3,4,5263,0
20832,3,4,5264,0
23218,3,4,5265,0
35840,3,4,5266,1
3519,3,4,5267,1
21684,3,4,5268,0
19169,3,4,5269,0
4166,3,4,5270,1
7060,3,4,5271,0
25374,3,4,5272,1
40348,3,4,5273,1
36221,3,4,5274,0
47969,3,4,5275,1
31730,3,4,5276,0
32968,3,4,5277,0
17309,3,4,5278,0
1759,3,4,5279,1
33754,3,4,5280,0
44493,3,4,5281,0
19144,3,4,5282,0
39908,3,4,5283,1
43484,3,4,5284,0
4937,3,4,5285,1
12276,3,4,5286,0
13517,3,4,5287,1
7142,3,4,5288,0
6822,3,4,5289,1
27653,3,4,5290,0
37874,3,4,5291,0
21438,3,4,5292,0
44300,3,4,5293,0
17160,3,4,5294,0
22148,3,4,5295,1
14051,3,4,5296,0
3359,3,4,5297,1
23137,3,4,5298,0
852,3,4,5299,0
47412,3,4,5300,0
46584,3,4,5301,1
3503,3,4,5302,0
40302,3,4,5303,0
6359,3,4,5304,0
24734,3,4,5305,0
42922,3,4,5306,0
35129,3,4,5307,0
48360,3,4,5308,1
7883,3,4,5309,0
17982,3,4,5310,0
34778,3,4,5311,1
28081,3,4,5312,1
31963,3,4,5313,0
26523,3,4,5314,0
43009,3,4,5315,0
9810,3,4,5316,0
46634,3,4,5317,0
2747,3,4,5318,0
17926,3,4,5319,1
47225,3,4,5320,0
45869,3,4,5321,0
22530,3,4,5322,0
5059,3,4,5323,0
30642,3,4,5324,1
2960,3,4,5325,0
7659,3,4,5326,0
261,3,4,5327,0
21499,3,4,5328,0
7692,3,4,5329,0
47372,3,4,5330,0
25257,3,4,5331,0
3279,3,4,5332,0
15537,3,4,5333,0
11284,3,4,5334,0
31617,3,4,5335,0
21239,3,4,5336,0
1344,3,4,5337,0
37897,3,4,5338,0
26539,3,4,5339,0
44605,3,4,5340,0
28797,3,4,5341,0
14382,3,4,5342,1
33651,3,4,5343,1
35863,3,4,5344,0
22730,3,4,5345,0
33966,3,4,5346,1
39923,3,4,5347,0
40835,3,4,5348,1
33604,3,4,5349,0
15478,3,4,5350,0
21091,3,4,5351,1
20468,3,4,5352,0
19917,3,4,5353,0
19490,3,4,5354,0
46887,3,4,5355,1
29974,3,4,5356,0
24003,3,4,5357,0
28970,3,4,5358,1
21667,3,4,5359,0
12904,3,4,5360,0
3714,3,4,5361,0
6495,3,4,5362,0
3668,3,4,5363,0
1465,3,4,5364,0
7042,3,4,5365,0
46737,3,4,5366,0
13525,3,4,5367,0
25470,3,4,5368,0
948,3,4,5369,0
23565,3,4,5370,0
15953,3,4,5371,0
3029,3,4,5372,0
26885,3,4,5373,0
38698,3,4,5374,0
22542,3,4,5375,0
14419,3,4,5376,0
10814,3,4,5377,0
37538,3,4,5378,0
25702,3,4,5379,0
37302,3,4,5380,0
43108,3,4,5381,0
9658,3,4,5382,0
37879,3,4,5383,0
19707,3,4,5384,0
1433,3,4,5385,0
23665,3,4,5386,0
33116,3,4,5387,0
67,3,4,5388,0
12265,3,4,5389,0
17249,3,4,5390,1
42569,3,4,5391,0
38457,3,4,5392,0
24072,3,4,5393,0
27214,3,4,5394,0
16948,3,4,5395,1
9489,3,4,5396,0
22449,3,4,5397,0
26005,3,4,5398,0
28900,3,4,5399,0
9912,3,4,5400,1
7592,3,4,5401,0
37348,3,4,5402,1
46523,3,4,5403,0
36807,3,4,5404,0
2421,3,4,5405,0
31431,3,4,5406,0
1484,3,4,5407,0
5833,3,4,5408,0
30600,3,4,5409,0
30690,3,4,5410,0
4554,3,4,5411,0
15398,3,4,5412,1
25647,3,4,5413,0
8466,3,4,5414,0
11148,3,4,5415,0
45079,3,4,5416,1
2096,3,4,5417,0
3929,3,4,5418,0
11924,3,4,5419,0
14814,3,4,5420,0
48279,3,4,5421,1
25407,3,4,5422,1
25790,3,4,5423,0
746,3,4,5424,0
37800,3,4,5425,0
46180,3,4,5426,1
18477,3,4,5427,1
46851,3,4,5428,0
24601,3,4,5429,0
7672,3,4,5430,0
33636,3,4,5431,0
20930,3,4,5432,0
26558,3,4,5433,0
31207,3,4,5434,0
11048,3,4,5435,1
34384,3,4,5436,0
42192,3,4,5437,1
14210,3,4,5438,1
6819,3,4,5439,0
25783,3,4,5440,1
14786,3,4,5441,0
36413,3,4,5442,1
20954,3,4,5443,0
48079,3,4,5444,0
25895,3,4,5445,0
17298,3,4,5446,0
24697,3,4,5447,0
2383,3,4,5448,0
47070,3,4,5449,0
33316,3,4,5450,0
33048,3,4,5451,0
42634,3,4,5452,1
37903,3,4,5453,0
26667,3,4,5454,0
27920,3,4,5455,1
5582,3,4,5456,0
28457,3,4,5457,0
8878,3,4,5458,0
16480,3,4,5459,0
39277,3,4,5460,0
43938,3,4,5461,0
12648,3,4,5462,0
20847,3,4,5463,1
47910,3,4,5464,0
20691,3,4,5465,0
35041,3,4,5466,0
34825,3,4,5467,0
47492,3,4,5468,0
42038,3,4,5469,0
24664,3,4,5470,0
19432,3,5,5471,0
47543,3,5,5472,0
4018,3,5,5473,0
41516,3,5,5474,0
41053,3,5,5475,0
41082,3,5,5476,0
33693,3,5,5477,0
15576,3,5,5478,0
41751,3,5,5479,0
47146,3,5,5480,0
18239,3,5,5481,0
2372,3,5,5482,1
46164,3,5,5483,1
35711,3,5,5484,0
2136,3,5,5485,0
45545,3,5,5486,1
11837,3,5,5487,1
25579,3,5,5488,0
32255,3,5,5489,0
48529,3,5,5490,0
3399,3,5,5491,0
1334,3,5,5492,0
31104,3,5,5493,0
21479,3,5,5494,1
18321,3,5,5495,0
33025,3,5,5496,0
42793,3,5,5497,0
40783,3,5,5498,0
534,3,5,5499,0
21394,3,5,5500,0
37120,3,5,5501,0
32753,3,5,5502,0
12809,3,5,5503,0
23502,3,5,5504,0
46955,3,5,5505,0
1262,3,5,5506,0
48031,3,5,5507,1
37135,3,5,5508,1
14938,3,5,5509,0
32195,3,5,5510,0
8117,3,5,5511,0
4475,3,5,5512,0
16313,3,5,5513,0
5841,3,5,5514,0
38662,3,5,5515,0
46808,3,5,5516,0
1338,3,5,5517,0
24702,3,5,5518,0
33817,3,5,5519,0
14442,3,5,5520,0
13408,3,5,5521,1
18919,3,5,5522,1
43363,3,5,5523,0
4642,3,5,5524,1
33729,3,5,5525,0
18804,3,5,5526,0
11035,3,5,5527,0
44228,3,5,5528,0
41122,3,5,5529,0
38454,3,5,5530,0
8584,3,5,5531,0
42194,3,5,5532,1
6275,3,5,5533,0
18985,3,5,5534,0
29280,3,5,5535,0
859,3,5,5536,0
39903,3,5,5537,0
372,3,5,5538,0
44744,3,5,5539,0
16769,3,5,5540,0
15137,3,5,5541,1
20177,3,5,5542,0
9034,3,5,5543,0
32344,3,5,5544,0
26442,3,5,5545,0
15640,3,5,5546,0
32763,3,5,5547,1
22625,3,5,5548,1
38157,3,5,5549,1
11923,3,5,5550,0
27466,3,5,5551,1
913,3,5,5552,0
43061,3,5,5553,1
10364,3,5,5554,1
35388,3,5,5555,0
37142,3,5,5556,0
22482,3,5,5557,0
4633,3,5,5558,0
24161,3,5,5559,0
26352,3,5,5560,0
31099,3,5,5561,1
3450,3,5,5562,1
35229,3,5,5563,1
37905,3,5,5564,1
2959,3,5,5565,0
46953,3,5,5566,1
38420,3,5,5567,0
37019,3,5,5568,0
3471,3,5,5569,0
9884,3,5,5570,0
45603,3,5,5571,1
4492,3,5,5572,1
19141,3,5,5573,1
26449,3,5,5574,0
20303,3,5,5575,0
1711,3,5,5576,0
35180,3,5,5577,1
3351,3,5,5578,1
37991,3,5,5579,1
9004,3,5,5580,0
26991,3,5,5581,0
5651,3,5,5582,0
25141,3,5,5583,0
47175,3,5,5584,0
8953,3,5,5585,0
24722,3,5,5586,0
33619,3,5,5587,0
29131,3,5,5588,0
45412,3,5,5589,1
38107,3,5,5590,1
40750,3,5,5591,0
12118,3,5,5592,0
1290,3,5,5593,1
12922,3,5,5594,0
3916,3,5,5595,0
41916,3,5,5596,0
25389,3,5,5597,1
22068,3,5,5598,0
10893,3,5,5599,1
28915,3,5,5600,0
1827,3,5,5601,0
15126,3,5,5602,1
3683,3,5,5603,0
18624,3,5,5604,0
29986,3,5,5605,0
18474,3,5,5606,0
46597,3,5,5607,0
40339,3,5,5608,0
7601,3,5,5609,1
18938,3,5,5610,0
9544,3,5,5611,1
24309,3,5,5612,0
23878,3,5,5613,0
33737,3,5,5614,0
29852,3,5,5615,0
21878,3,5,5616,0
44599,3,5,5617,1
30244,3,5,5618,1
21158,3,5,5619,0
5147,3,5,5620,0
32539,3,5,5621,0
12868,3,5,5622,0
28780,3,5,5623,0
37499,3,5,5624,0
26401,3,5,5625,0
3602,3,5,5626,1
37733,3,5,5627,0
6772,3,5,5628,0
47706,3,5,5629,1
32864,3,5,5630,0
36004,3,5,5631,0
40391,3,5,5632,0
33007,3,5,5633,0
22617,3,5,5634,0
9509,3,5,5635,0
442,3,5,5636,0
34659,3,5,5637,1
43164,3,5,5638,0
17588,3,5,5639,0
1094,3,5,5640,0
20086,3,5,5641,0
14868,3,5,5642,0
25530,3,5,5643,0
31007,3,5,5644,1
41807,3,5,5645,1
40991,3,5,5646,0
900,3,5,5647,1
17177,3,5,5648,0
45628,3,5,5649,0
35590,3,5,5650,0
40213,3,5,5651,1
42346,3,5,5652,1
10309,3,5,5653,0
47579,3,5,5654,0
1063,3,5,5655,0
35113,3,5,5656,0
11478,3,5,5657,0
19228,3,5,5658,0
7984,3,5,5659,1
18032,3,5,5660,0
42904,3,5,5661,0
24054,3,5,5662,0
11197,3,5,5663,0
45928,3,5,5664,0
33347,3,5,5665,0
39904,3,5,5666,0
10114,3,5,5667,1
4584,3,5,5668,0
36828,3,5,5669,0
21808,3,5,5670,0
28496,3,5,5671,1
44111,3,5,5672,0
15730,3,5,5673,0
16476,3,5,5674,0
42096,3,5,5675,1
40200,3,5,5676,1
34945,3,5,5677,0
5289,3,5,5678,0
4690,3,5,5679,0
17697,3,5,5680,0
19660,3,5,5681,0
9764,3,5,5682,0
28473,3,5,5683,1
3814,3,5,5684,1
8654,3,5,5685,1
35836,3,5,5686,1
10278,3,5,5687,1
16830,3,5,5688,0
37605,3,5,5689,0
28701,3,5,5690,0
26304,3,5,5691,0
16403,3,5,5692,0
33102,3,5,5693,0
23564,3,5,5694,0
24039,3,5,5695,0
1239,3,5,5696,0
36313,3,5,5697,0
4282,3,5,5698,0
14532,3,5,5699,0
33466,3,5,5700,0
28849,3,5,5701,1
1276,3,5,5702,0
46177,3,5,5703,0
19654,3,5,5704,0
3521,3,5,5705,0
9066,3,5,5706,0
36674,3,5,5707,1
1081,3,5,5708,0
38912,3,5,5709,1
615,3,5,5710,0
40799,3,5,5711,0
7805,3,5,5712,1
17546,3,5,5713,0
47786,3,5,5714,1
19678,3,5,5715,0
16353,3,5,5716,1
43750,3,5,5717,0
17837,3,5,5718,0
22400,3,5,5719,0
18790,3,5,5720,1
5226,3,5,5721,1
19070,3,5,5722,0
32481,3,5,5723,0
27537,3,5,5724,0
3362,3,5,5725,0
4530,3,5,5726,0
31723,3,5,5727,0
30866,3,5,5728,0
15645,3,5,5729,1
16606,3,5,5730,0
39819,3,5,5731,0
18171,3,5,5732,0
34533,3,5,5733,1
22679,3,5,5734,0
45991,3,5,5735,0
21148,3,5,5736,0
26359,3,5,5737,0
30913,3,5,5738,0
5334,3,5,5739,0
7636,3,5,5740,1
35190,3,5,5741,0
37088,3,5,5742,0
41428,3,5,5743,1
38786,3,5,5744,1
32293,3,5,5745,1
20370,3,5,5746,0
30300,3,5,5747,0
14698,3,5,5748,0
39383,3,5,5749,0
29301,3,5,5750,0
27754,3,5,5751,0
10178,3,5,5752,0
24157,3,5,5753,0
39470,3,5,5754,0
19598,3,5,5755,1
13469,3,5,5756,0
41591,3,5,5757,0
45208,3,5,5758,0
29700,3,5,5759,1
25748,3,5,5760,0
15139,3,5,5761,0
24432,3,5,5762,1
6099,3,5,5763,0
13733,3,5,5764,0
31550,3,5,5765,0
35643,3,5,5766,0
13589,3,5,5767,1
16165,3,5,5768,1
21192,3,5,5769,0
16811,3,5,5770,0
33625,3,5,5771,0
9734,3,5,5772,0
29815,3,5,5773,1
20694,3,5,5774,0
6135,3,5,5775,0
1163,3,5,5776,0
38452,3,5,5777,1
46686,3,5,5778,1
11091,3,5,5779,0
8656,3,5,5780,0
6006,3,5,5781,0
18019,3,5,5782,1
11926,3,5,5783,0
40366,3,5,5784,0
4038,3,5,5785,0
21423,3,5,5786,0
45411,3,5,5787,0
11496,3,5,5788,0
11578,3,5,5789,1
16686,3,5,5790,1
19039,3,5,5791,0
3672,3,5,5792,0
10121,3,5,5793,1
294,3,5,5794,0
19882,3,5,5795,0
47458,3,5,5796,0
36033,3,5,5797,0
21245,3,5,5798,0
43755,3,5,5799,0
1653,3,5,5800,0
20520,3,5,5801,0
19596,3,5,5802,0
33660,3,5,5803,0
42916,3,5,5804,0
9507,3,5,5805,0
11677,3,5,5806,0
38438,3,5,5807,0
46074,3,5,5808,0
27038,3,5,5809,1
2051,3,5,5810,0
31920,3,5,5811,0
36978,3,5,5812,0
36865,3,5,5813,0
40651,3,5,5814,0
10991,3,5,5815,0
41580,3,5,5816,0
10849,3,5,5817,0
44802,3,5,5818,0
6388,3,5,5819,0
19644,3,5,5820,0
21976,3,5,5821,0
5759,3,5,5822,0
30145,3,5,5823,1
11767,3,5,5824,0
38832,3,5,5825,0
3327,3,5,5826,0
26546,3,5,5827,0
44585,3,5,5828,0
33343,3,5,5829,0
11530,3,5,5830,1
43310,3,5,5831,0
7743,3,5,5832,0
35688,3,5,5833,0
24152,3,5,5834,0
26959,3,5,5835,0
34861,3,5,5836,0
42074,3,5,5837,0
23120,3,5,5838,0
13039,3,5,5839,1
17424,3,5,5840,0
45853,3,5,5841,0
41827,3,5,5842,0
43936,3,5,5843,1
41656,3,5,5844,0
34844,3,5,5845,0
6308,3,5,5846,0
2107,3,5,5847,0
26118,3,5,5848,1
5284,3,5,5849,0
37626,3,5,5850,0
31386,3,5,5851,1
11948,3,5,5852,1
11312,3,5,5853,1
35303,3,5,5854,1
28950,3,5,5855,0
32812,3,5,5856,0
15156,3,5,5857,0
21603,3,5,5858,0
11190,3,5,5859,0
43638,3,5,5860,0
41382,3,5,5861,0
22581,3,5,5862,0
10012,3,5,5863,0
24799,3,5,5864,0
14843,3,5,5865,0
33069,3,5,5866,1
41506,3,5,5867,0
28758,3,5,5868,1
42295,3,5,5869,0
16698,3,5,5870,0
19972,3,5,5871,0
3830,3,5,5872,0
379,3,5,5873,0
41421,3,5,5874,0
7920,3,5,5875,0
40936,3,5,5876,0
19269,3,5,5877,0
36784,3,5,5878,0
28364,3,5,5879,1
39922,3,5,5880,1
10221,3,5,5881,0
27446,3,5,5882,0
48241,3,5,5883,0
1502,3,5,5884,0
32819,3,5,5885,0
25742,3,5,5886,0
34673,3,5,5887,0
22051,3,5,5888,0
10740,3,5,5889,1
22392,3,5,5890,1
9452,3,5,5891,1
14541,3,5,5892,0
31769,3,5,5893,0
5673,3,5,5894,0
30478,3,5,5895,1
23158,3,5,5896,0
44485,3,5,5897,1
46635,3,5,5898,0
46315,3,5,5899,1
33357,3,5,5900,1
43884,3,5,5901,1
41280,3,5,5902,0
43802,3,5,5903,0
25147,3,5,5904,0
39068,3,5,5905,0
36218,3,5,5906,0
33047,3,5,5907,0
453,3,5,5908,0
23376,3,5,5909,0
40275,3,5,5910,1
9896,3,5,5911,1
29832,3,5,5912,1
35171,3,5,5913,1
43904,3,5,5914,0
19769,3,5,5915,0
17275,3,5,5916,0
29775,3,5,5917,0
5709,3,5,5918,0
10120,3,5,5919,0
44408,3,5,5920,0
35825,3,5,5921,0
44316,3,5,5922,0
31578,3,5,5923,0
25040,3,5,5924,0
36271,3,5,5925,0
5660,3,5,5926,0
23368,3,5,5927,1
11329,3,5,5928,1
18981,3,5,5929,0
11984,3,5,5930,0
13943,3,5,5931,0
36804,3,5,5932,1
7199,3,5,5933,0
34956,3,5,5934,1
39303,3,5,5935,0
18226,3,5,5936,1
15539,3,5,5937,1
39125,3,5,5938,0
1915,3,5,5939,1
19226,3,5,5940,0
47911,3,5,5941,0
30315,3,5,5942,0
30058,3,5,5943,1
231,3,5,5944,0
39086,3,5,5945,0
24172,3,5,5946,0
31335,3,5,5947,0
1092,3,5,5948,0
47402,3,5,5949,0
43036,3,5,5950,0
47927,3,5,5951,1
36377,3,5,5952,1
47769,3,5,5953,0
24368,3,5,5954,0
23494,3,5,5955,0
4510,3,5,5956,0
48738,3,5,5957,1
44965,3,5,5958,0
27591,3,5,5959,0
28957,3,5,5960,0
39829,3,5,5961,1
40121,3,5,5962,1
48564,3,5,5963,0
28548,3,5,5964,1
24878,3,5,5965,0
30896,3,5,5966,0
8945,3,5,5967,1
30943,3,5,5968,0
22157,3,5,5969,1
31738,3,5,5970,0
28710,3,5,5971,1
16747,3,5,5972,0
39868,3,5,5973,1
17253,3,5,5974,1
41401,3,5,5975,1
13913,3,5,5976,1
18734,3,5,5977,0
34249,3,5,5978,1
24809,3,5,5979,0
7944,3,5,5980,0
20535,3,5,5981,0
38590,3,5,5982,1
40333,3,5,5983,0
41350,3,5,5984,1
46366,3,5,5985,0
43960,3,5,5986,0
17118,3,5,5987,1
35904,3,5,5988,1
10946,3,5,5989,0
18035,3,5,5990,1
33441,3,5,5991,1
14172,3,5,5992,0
41218,3,5,5993,1
35765,3,5,5994,0
18704,3,5,5995,0
38246,3,5,5996,0
5715,3,5,5997,0
41574,3,5,5998,0
43780,3,5,5999,1
31584,3,5,6000,0
8830,3,5,6001,0
31610,3,5,6002,0
13366,3,5,6003,1
31960,3,5,6004,1
24832,3,5,6005,0
3638,3,5,6006,0
1941,3,5,6007,0
32611,3,5,6008,0
25646,3,5,6009,0
20033,3,5,6010,0
598,3,5,6011,0
13981,3,5,6012,0
21506,3,5,6013,0
40019,3,5,6014,0
29293,3,5,6015,0
9947,3,5,6016,0
28550,3,5,6017,0
6014,3,5,6018,1
20758,3,5,6019,0
28168,3,5,6020,0
44395,3,5,6021,0
10934,3,5,6022,1
30688,3,5,6023,0
29440,3,5,6024,0
36875,3,5,6025,0
26559,3,5,6026,0
25793,3,5,6027,0
40429,3,5,6028,1
35798,3,5,6029,0
44981,3,5,6030,1
19884,3,5,6031,0
21417,3,5,6032,0
32038,3,5,6033,1
39845,3,5,6034,0
37811,3,5,6035,1
46805,3,5,6036,0
6869,3,5,6037,1
10634,3,5,6038,1
5863,3,5,6039,0
47068,3,5,6040,1
11780,3,5,6041,1
21617,3,5,6042,0
20546,3,5,6043,1
25527,3,5,6044,0
14632,3,5,6045,0
46973,3,5,6046,0
36008,3,5,6047,1
39990,3,5,6048,1
5829,3,5,6049,0
21875,3,5,6050,0
35885,3,5,6051,0
11840,3,5,6052,1
45235,3,5,6053,1
1026,3,5,6054,0
42162,3,5,6055,0
32564,3,5,6056,1
19524,3,5,6057,0
38586,3,5,6058,0
14919,3,5,6059,0
38077,3,5,6060,1
5356,3,5,6061,1
33927,3,5,6062,1
39200,3,5,6063,1
47199,3,5,6064,1
3601,3,5,6065,0
24036,3,5,6066,0
38882,3,5,6067,0
18350,3,5,6068,0
10966,3,5,6069,0
34583,3,5,6070,0
751,3,5,6071,0
41731,3,5,6072,0
33644,3,5,6073,0
36112,3,5,6074,0
16447,3,5,6075,0
18897,3,5,6076,0
2540,3,5,6077,0
23331,3,5,6078,0
42845,3,5,6079,0
24042,3,5,6080,0
44690,3,5,6081,0
12898,3,5,6082,0
20016,3,5,6083,0
210,3,5,6084,0
3143,3,5,6085,0
46435,3,5,6086,0
20893,3,5,6087,1
26699,3,5,6088,0
21650,3,5,6089,0
3993,3,5,6090,1
21984,3,5,6091,1
23566,3,5,6092,1
28603,3,5,6093,1
9233,3,5,6094,0
14387,3,5,6095,0
18409,3,5,6096,1
34804,3,5,6097,0
26398,3,5,6098,0
33698,3,5,6099,0
31423,3,5,6100,0
43345,3,5,6101,0
20668,3,5,6102,0
28557,3,5,6103,0
33370,3,5,6104,0
11527,3,5,6105,0
45350,3,5,6106,0
37850,3,5,6107,1
13623,3,5,6108,0
32074,3,5,6109,0
23714,3,5,6110,0
238,3,5,6111,0
28149,3,5,6112,0
9730,3,5,6113,1
15727,3,5,6114,0
25337,3,5,6115,0
452,3,5,6116,1
36536,3,5,6117,1
21975,3,5,6118,1
13257,3,5,6119,0
46784,3,5,6120,0
27832,3,5,6121,0
1434,3,5,6122,0
12260,3,5,6123,0
29266,3,5,6124,0
28860,3,5,6125,0
13860,3,5,6126,0
1156,3,5,6127,0
31703,3,5,6128,0
28161,3,5,6129,0
29342,3,5,6130,0
34348,3,5,6131,0
3576,3,5,6132,0
24427,3,5,6133,0
46477,3,5,6134,0
13780,3,5,6135,1
27413,3,5,6136,0
947,3,5,6137,0
11684,3,5,6138,0
28905,3,5,6139,1
0,3,5,6140,0
21308,3,5,6141,1
40628,3,5,6142,0
43877,3,5,6143,1
19241,3,5,6144,0
9048,3,5,6145,0
1154,3,5,6146,1
14673,3,5,6147,0
10698,3,5,6148,0
715,3,5,6149,0
32783,3,5,6150,1
46165,3,5,6151,0
43007,3,5,6152,1
32838,3,5,6153,1
13553,3,5,6154,1
42257,3,5,6155,0
13740,3,5,6156,1
46675,3,5,6157,0
26778,3,5,6158,0
16042,3,5,6159,0
33987,3,5,6160,0
42610,3,5,6161,0
44289,3,5,6162,0
28197,3,5,6163,1
3885,3,5,6164,0
6807,3,5,6165,0
7277,3,5,6166,0
24612,3,5,6167,0
35410,3,5,6168,0
27959,3,5,6169,0
8614,3,5,6170,1
14456,3,5,6171,0
1917,3,5,6172,0
21185,3,5,6173,0
30477,3,5,6174,0
15893,3,5,6175,0
8668,3,5,6176,1
6894,3,5,6177,0
12515,3,5,6178,0
36485,3,5,6179,0
28681,3,5,6180,0
17756,3,5,6181,0
14780,3,5,6182,0
21357,3,5,6183,0
48357,3,5,6184,1
47226,3,5,6185,1
14657,3,5,6186,0
13435,3,5,6187,0
31853,3,5,6188,0
30174,3,5,6189,0
34017,3,5,6190,1
19461,3,5,6191,1
