shadow_model_id,original_index,shadow_membership,split_seed
5,17429,0,1047
5,19949,0,1047
5,33703,0,1047
5,44388,0,1047
5,30492,0,1047
5,25154,0,1047
5,25686,0,1047
5,5645,0,1047
5,10631,0,1047
5,30415,0,1047
5,34674,0,1047
5,19143,0,1047
5,6109,0,1047
5,29620,0,1047
5,28775,0,1047
5,47336,0,1047
5,31171,0,1047
5,43494,0,1047
5,30180,0,1047
5,30835,0,1047
5,10815,0,1047
5,46978,0,1047
5,39784,0,1047
5,3205,0,1047
5,12756,0,1047
5,16530,0,1047
5,25592,0,1047
5,34345,0,1047
5,11978,0,1047
5,34151,0,1047
5,24444,0,1047
5,41560,0,1047
5,4456,0,1047
5,2192,0,1047
5,7617,0,1047
5,5748,0,1047
5,28020,0,1047
5,15841,0,1047
5,35731,0,1047
5,18470,0,1047
5,1543,0,1047
5,10954,0,1047
5,6814,0,1047
5,34927,0,1047
5,46885,0,1047
5,46333,0,1047
5,18094,0,1047
5,41443,0,1047
5,711,0,1047
5,43088,0,1047
5,48689,0,1047
5,11992,0,1047
5,19708,0,1047
5,2086,0,1047
5,44192,0,1047
5,12364,0,1047
5,18114,0,1047
5,22395,0,1047
5,45815,0,1047
5,34011,0,1047
5,38336,0,1047
5,43876,0,1047
5,45210,0,1047
5,34398,0,1047
5,44626,0,1047
5,6488,0,1047
5,19628,0,1047
5,36915,0,1047
5,7438,0,1047
5,47028,0,1047
5,33788,0,1047
5,48313,0,1047
5,29245,0,1047
5,3464,0,1047
5,17355,0,1047
5,1735,0,1047
5,32331,0,1047
5,9221,0,1047
5,2804,0,1047
5,43671,0,1047
5,1157,0,1047
5,47835,0,1047
5,13570,0,1047
5,35173,0,1047
5,32608,0,1047
5,20479,0,1047
5,47195,0,1047
5,27934,0,1047
5,3987,0,1047
5,36027,0,1047
5,40048,0,1047
5,16989,0,1047
5,12934,0,1047
5,4901,0,1047
5,2593,0,1047
5,31949,0,1047
5,7600,0,1047
5,11435,0,1047
5,44507,0,1047
5,18908,0,1047
5,36048,0,1047
5,3354,0,1047
5,35448,0,1047
5,36676,0,1047
5,38435,0,1047
5,29954,0,1047
5,43225,0,1047
5,8405,0,1047
5,16824,0,1047
5,33214,0,1047
5,1401,0,1047
5,21092,0,1047
5,43393,0,1047
5,7832,0,1047
5,36638,0,1047
5,35259,0,1047
5,28953,0,1047
5,21118,0,1047
5,20401,0,1047
5,1840,0,1047
5,48398,0,1047
5,19929,0,1047
5,10169,0,1047
5,36022,0,1047
5,34481,0,1047
5,30674,0,1047
5,10074,0,1047
5,14883,0,1047
5,13357,0,1047
5,30090,0,1047
5,13463,0,1047
5,18677,0,1047
5,29469,0,1047
5,28769,0,1047
5,26179,0,1047
5,7405,0,1047
5,21254,0,1047
5,33161,0,1047
5,14395,0,1047
5,36740,0,1047
5,7293,0,1047
5,5631,0,1047
5,7974,0,1047
5,44220,0,1047
5,43909,0,1047
5,31898,0,1047
5,2198,0,1047
5,42186,0,1047
5,45821,0,1047
5,21022,0,1047
5,39867,0,1047
5,10475,0,1047
5,3527,0,1047
5,9432,0,1047
5,17498,0,1047
5,10004,0,1047
5,21656,0,1047
5,8293,0,1047
5,43798,0,1047
5,16610,0,1047
5,27416,0,1047
5,13814,0,1047
5,34042,0,1047
5,26128,0,1047
5,43863,0,1047
5,10672,0,1047
5,33795,0,1047
5,23305,0,1047
5,40518,0,1047
5,19242,0,1047
5,26486,0,1047
5,28652,0,1047
5,47604,0,1047
5,5996,0,1047
5,15871,0,1047
5,38981,0,1047
5,10527,0,1047
5,38199,0,1047
5,13442,0,1047
5,5764,0,1047
5,42141,0,1047
5,37892,0,1047
5,13857,0,1047
5,8832,0,1047
5,13258,0,1047
5,15579,0,1047
5,41454,0,1047
5,18880,0,1047
5,39684,0,1047
5,46202,0,1047
5,19751,0,1047
5,5175,0,1047
5,32898,0,1047
5,2249,0,1047
5,13281,0,1047
5,20124,0,1047
5,47203,0,1047
5,26069,0,1047
5,10594,0,1047
5,250,0,1047
5,32762,0,1047
5,43689,0,1047
5,47592,0,1047
5,2544,0,1047
5,15439,0,1047
5,24078,0,1047
5,46126,0,1047
5,17825,0,1047
5,485,0,1047
5,35037,0,1047
5,38317,0,1047
5,44354,0,1047
5,2139,0,1047
5,6171,0,1047
5,41608,0,1047
5,20606,0,1047
5,31240,0,1047
5,19573,0,1047
5,47440,0,1047
5,34807,0,1047
5,98,0,1047
5,32966,0,1047
5,3661,0,1047
5,32714,0,1047
5,31825,0,1047
5,33879,0,1047
5,33396,0,1047
5,26683,0,1047
5,46991,0,1047
5,47496,0,1047
5,44672,0,1047
5,34967,0,1047
5,33650,0,1047
5,9617,0,1047
5,29843,0,1047
5,17779,0,1047
5,13986,0,1047
5,34671,0,1047
5,48077,0,1047
5,39152,0,1047
5,4778,0,1047
5,38117,0,1047
5,34141,0,1047
5,62,0,1047
5,36523,0,1047
5,10877,0,1047
5,4600,0,1047
5,20940,0,1047
5,4953,0,1047
5,35005,0,1047
5,32119,0,1047
5,17571,0,1047
5,20497,0,1047
5,41142,0,1047
5,31523,0,1047
5,4516,0,1047
5,2236,0,1047
5,2650,0,1047
5,15017,0,1047
5,47621,0,1047
5,2168,0,1047
5,22052,0,1047
5,45762,0,1047
5,33155,0,1047
5,19755,0,1047
5,42169,0,1047
5,23480,0,1047
5,31661,0,1047
5,2997,0,1047
5,30077,0,1047
5,30526,0,1047
5,32396,0,1047
5,10685,0,1047
5,12734,0,1047
5,19273,0,1047
5,13615,0,1047
5,29294,0,1047
5,12041,0,1047
5,26387,0,1047
5,5952,0,1047
5,22296,0,1047
5,35780,0,1047
5,3074,0,1047
5,25954,0,1047
5,39740,0,1047
5,17449,0,1047
5,17002,0,1047
5,43695,0,1047
5,44880,0,1047
5,27320,0,1047
5,8522,0,1047
5,40154,0,1047
5,18787,0,1047
5,8624,0,1047
5,31131,0,1047
5,41489,0,1047
5,3524,0,1047
5,37430,0,1047
5,44954,0,1047
5,23051,0,1047
5,26184,0,1047
5,45584,0,1047
5,38740,0,1047
5,12090,0,1047
5,1554,0,1047
5,36780,0,1047
5,12757,0,1047
5,7100,0,1047
5,36686,0,1047
5,42432,0,1047
5,22508,0,1047
5,18745,0,1047
5,34576,0,1047
5,36233,0,1047
5,26167,0,1047
5,28573,0,1047
5,44962,0,1047
5,47155,0,1047
5,8034,0,1047
5,9444,0,1047
5,6024,0,1047
5,21405,0,1047
5,37487,0,1047
5,9554,0,1047
5,10996,0,1047
5,24977,0,1047
5,31745,0,1047
5,11038,0,1047
5,45145,0,1047
5,30294,0,1047
5,43887,0,1047
5,44990,0,1047
5,31999,0,1047
5,2920,0,1047
5,540,0,1047
5,19482,0,1047
5,22519,0,1047
5,19576,0,1047
5,41545,0,1047
5,11308,0,1047
5,33930,0,1047
5,1900,0,1047
5,15696,0,1047
5,911,0,1047
5,24657,0,1047
5,22135,0,1047
5,9790,0,1047
5,15460,0,1047
5,35374,0,1047
5,26987,0,1047
5,33247,0,1047
5,43297,0,1047
5,14888,0,1047
5,5896,0,1047
5,40212,0,1047
5,40656,0,1047
5,40941,0,1047
5,29336,0,1047
5,7641,0,1047
5,25784,0,1047
5,5484,0,1047
5,44108,0,1047
5,33683,0,1047
5,26826,0,1047
5,34963,0,1047
5,4251,0,1047
5,33108,0,1047
5,39925,0,1047
5,1030,0,1047
5,11752,0,1047
5,15683,0,1047
5,33425,0,1047
5,47645,0,1047
5,24645,0,1047
5,36573,0,1047
5,23151,0,1047
5,9057,0,1047
5,46505,0,1047
5,8304,0,1047
5,27744,0,1047
5,20112,0,1047
5,48598,0,1047
5,7546,0,1047
5,2216,0,1047
5,44974,0,1047
5,6785,0,1047
5,21353,0,1047
5,19012,0,1047
5,2053,0,1047
5,3470,0,1047
5,47385,0,1047
5,6155,0,1047
5,32524,0,1047
5,7598,0,1047
5,20437,0,1047
5,29424,0,1047
5,30426,0,1047
5,9997,0,1047
5,24526,0,1047
5,46302,0,1047
5,21365,0,1047
5,46227,0,1047
5,33271,0,1047
5,28214,0,1047
5,7160,0,1047
5,1710,0,1047
5,24028,0,1047
5,48758,0,1047
5,3463,0,1047
5,10730,0,1047
5,14999,0,1047
5,19113,0,1047
5,42884,0,1047
5,45469,0,1047
5,9352,0,1047
5,8462,0,1047
5,22110,0,1047
5,38024,0,1047
5,40680,0,1047
5,14008,0,1047
5,36509,0,1047
5,41408,0,1047
5,16103,0,1047
5,32820,0,1047
5,18726,0,1047
5,23225,0,1047
5,337,0,1047
5,8449,0,1047
5,14740,0,1047
5,22314,0,1047
5,48046,0,1047
5,18433,0,1047
5,32298,0,1047
5,18341,0,1047
5,5973,0,1047
5,48687,0,1047
5,20830,0,1047
5,32982,0,1047
5,10751,0,1047
5,26121,0,1047
5,44036,0,1047
5,11742,0,1047
5,26735,0,1047
5,5654,0,1047
5,32702,0,1047
5,38759,0,1047
5,1470,0,1047
5,21739,0,1047
5,19931,0,1047
5,384,0,1047
5,3669,0,1047
5,37814,0,1047
5,48671,0,1047
5,10085,0,1047
5,39234,0,1047
5,31009,0,1047
5,19737,0,1047
5,8703,0,1047
5,22895,0,1047
5,1459,0,1047
5,26728,0,1047
5,27459,0,1047
5,34770,0,1047
5,27108,0,1047
5,48821,0,1047
5,5063,0,1047
5,47827,0,1047
5,19742,0,1047
5,12402,0,1047
5,12678,0,1047
5,23455,0,1047
5,22738,0,1047
5,14283,0,1047
5,22690,0,1047
5,18532,0,1047
5,22786,0,1047
5,36607,0,1047
5,11247,0,1047
5,22045,0,1047
5,27118,0,1047
5,38950,0,1047
5,28378,0,1047
5,46486,0,1047
5,43226,0,1047
5,15672,0,1047
5,10643,0,1047
5,29000,0,1047
5,31179,0,1047
5,1851,0,1047
5,19508,0,1047
5,40208,0,1047
5,6593,0,1047
5,41244,0,1047
5,7028,0,1047
5,45587,0,1047
5,9404,0,1047
5,2366,0,1047
5,41787,0,1047
5,26282,0,1047
5,22437,0,1047
5,46390,0,1047
5,41894,0,1047
5,48458,0,1047
5,23821,0,1047
5,22056,0,1047
5,43279,0,1047
5,7765,0,1047
5,14079,0,1047
5,43248,0,1047
5,30211,0,1047
5,36532,0,1047
5,33209,0,1047
5,8814,0,1047
5,6842,0,1047
5,24953,0,1047
5,32479,0,1047
5,21145,0,1047
5,34071,0,1047
5,17937,0,1047
5,35767,0,1047
5,8133,0,1047
5,30791,0,1047
5,26270,0,1047
5,24816,0,1047
5,10003,0,1047
5,9224,0,1047
5,43242,0,1047
5,11422,0,1047
5,5471,0,1047
5,46595,0,1047
5,10786,0,1047
5,11735,0,1047
5,15679,0,1047
5,21486,0,1047
5,46356,0,1047
5,18377,0,1047
5,36623,0,1047
5,309,0,1047
5,1590,0,1047
5,2289,0,1047
5,38341,0,1047
5,13556,0,1047
5,18503,0,1047
5,23701,0,1047
5,1493,0,1047
5,40319,0,1047
5,39510,0,1047
5,7240,0,1047
5,3853,0,1047
5,28218,0,1047
5,45529,0,1047
5,42271,0,1047
5,21820,0,1047
5,47182,0,1047
5,25905,0,1047
5,17851,0,1047
5,13191,0,1047
5,31900,0,1047
5,32545,0,1047
5,43098,0,1047
5,1218,0,1047
5,20763,0,1047
5,40911,0,1047
5,45650,0,1047
5,15920,0,1047
5,45427,0,1047
5,2878,0,1047
5,27989,0,1047
5,30254,0,1047
5,11418,0,1047
5,42764,0,1047
5,48059,0,1047
5,31837,0,1047
5,853,0,1047
5,13188,0,1047
5,25816,0,1047
5,4269,0,1047
5,6899,0,1047
5,27059,0,1047
5,11699,0,1047
5,3986,0,1047
5,21590,0,1047
5,30904,0,1047
5,21200,0,1047
5,35338,0,1047
5,38408,0,1047
5,20233,0,1047
5,17465,0,1047
5,38371,0,1047
5,6662,0,1047
5,21066,0,1047
5,6098,0,1047
5,42390,0,1047
5,14741,0,1047
5,5031,0,1047
5,47369,0,1047
5,9556,0,1047
5,4928,0,1047
5,42644,0,1047
5,45963,0,1047
5,12835,0,1047
5,15559,0,1047
5,24376,0,1047
5,21094,0,1047
5,38376,0,1047
5,35709,0,1047
5,36749,0,1047
5,43075,0,1047
5,31614,0,1047
5,537,0,1047
5,21232,0,1047
5,17096,0,1047
5,34562,0,1047
5,23850,0,1047
5,1424,0,1047
5,19148,0,1047
5,48740,0,1047
5,14373,0,1047
5,11257,0,1047
5,35514,0,1047
5,25291,0,1047
5,47541,0,1047
5,4511,0,1047
5,14994,0,1047
5,21710,0,1047
5,20583,0,1047
5,29735,0,1047
5,3778,0,1047
5,23063,0,1047
5,28485,0,1047
5,22214,0,1047
5,28031,0,1047
5,19176,0,1047
5,16429,0,1047
5,12832,0,1047
5,43518,0,1047
5,5559,0,1047
5,25048,0,1047
5,39049,0,1047
5,39604,0,1047
5,11706,0,1047
5,46094,0,1047
5,39301,0,1047
5,21766,0,1047
5,37051,0,1047
5,18015,0,1047
5,16952,0,1047
5,28027,0,1047
5,26396,0,1047
5,4599,0,1047
5,9193,0,1047
5,3908,0,1047
5,46683,0,1047
5,15372,0,1047
5,33476,0,1047
5,7331,0,1047
5,13846,0,1047
5,27437,0,1047
5,23442,0,1047
5,27394,0,1047
5,45104,0,1047
5,45454,0,1047
5,36993,0,1047
5,18060,0,1047
5,32596,0,1047
5,14537,0,1047
5,19709,0,1047
5,22014,0,1047
5,25020,0,1047
5,34296,0,1047
5,16766,0,1047
5,14749,0,1047
5,46467,0,1047
5,46663,0,1047
5,28565,0,1047
5,21683,0,1047
5,23207,0,1047
5,47826,0,1047
5,10605,0,1047
5,37388,0,1047
5,19859,0,1047
5,36897,0,1047
5,41624,0,1047
5,12577,0,1047
5,326,0,1047
5,17194,0,1047
5,1542,0,1047
5,44259,0,1047
5,3914,0,1047
5,399,0,1047
5,23638,0,1047
5,22349,0,1047
5,6693,0,1047
5,10413,0,1047
5,48118,0,1047
5,43720,0,1047
5,27298,0,1047
5,46507,0,1047
5,48422,0,1047
5,9592,0,1047
5,17920,0,1047
5,1,0,1047
5,27515,0,1047
5,22641,0,1047
5,26445,0,1047
5,4862,0,1047
5,34574,0,1047
5,450,0,1047
5,21235,0,1047
5,42834,0,1047
5,28442,0,1047
5,1458,0,1047
5,13029,0,1047
5,3767,0,1047
5,17453,0,1047
5,201,0,1047
5,628,0,1047
5,45949,0,1047
5,20162,0,1047
5,5852,0,1047
5,43158,0,1047
5,8741,0,1047
5,16539,0,1047
5,6079,0,1047
5,36771,0,1047
5,44630,0,1047
5,22062,0,1047
5,14582,0,1047
5,7127,0,1047
5,33335,0,1047
5,33715,0,1047
5,47850,0,1047
5,21828,0,1047
5,25967,0,1047
5,5105,0,1047
5,25906,0,1047
5,21886,0,1047
5,29585,0,1047
5,3187,0,1047
5,15765,0,1047
5,35748,0,1047
5,16992,0,1047
5,9494,0,1047
5,47394,0,1047
5,13016,0,1047
5,6104,0,1047
5,16435,0,1047
5,26226,0,1047
5,13411,0,1047
5,13777,0,1047
5,8475,0,1047
5,14201,0,1047
5,27135,0,1047
5,45428,0,1047
5,21697,0,1047
5,11799,0,1047
5,32384,0,1047
5,23419,0,1047
5,23623,0,1047
5,1287,0,1047
5,25217,0,1047
5,47123,0,1047
5,31724,0,1047
5,1642,0,1047
5,33521,0,1047
5,12860,0,1047
5,30158,0,1047
5,23996,0,1047
5,14638,0,1047
5,41228,0,1047
5,14978,0,1047
5,18651,0,1047
5,25587,0,1047
5,7113,0,1047
5,23529,0,1047
5,22436,0,1047
5,28467,0,1047
5,17283,0,1047
5,41963,0,1047
5,40634,0,1047
5,14257,0,1047
5,25678,0,1047
5,25473,0,1047
5,31847,0,1047
5,48124,0,1047
5,19184,0,1047
5,2028,0,1047
5,26936,0,1047
5,46228,0,1047
5,8838,0,1047
5,44511,0,1047
5,23195,0,1047
5,28518,0,1047
5,30398,0,1047
5,6904,0,1047
5,41396,0,1047
5,19210,0,1047
5,17562,0,1047
5,46913,0,1047
5,31161,0,1047
5,48066,0,1047
5,9001,0,1047
5,639,0,1047
5,22995,0,1047
5,19743,0,1047
5,47707,0,1047
5,12612,0,1047
5,37570,0,1047
5,10379,0,1047
5,15749,0,1047
5,8227,0,1047
5,47101,0,1047
5,15637,0,1047
5,43096,0,1047
5,43812,0,1047
5,3808,0,1047
5,28720,0,1047
5,33589,0,1047
5,44603,0,1047
5,16982,0,1047
5,13659,0,1047
5,4361,0,1047
5,7376,0,1047
5,24179,0,1047
5,9379,0,1047
5,12795,0,1047
5,7553,0,1047
6,13145,1,1048
6,36823,1,1048
6,7309,1,1048
6,32479,1,1048
6,45848,1,1048
6,46286,1,1048
6,10465,1,1048
6,44954,1,1048
6,6109,1,1048
6,18297,1,1048
6,377,1,1048
6,40004,1,1048
6,15920,1,1048
6,3294,1,1048
6,38982,1,1048
6,42511,1,1048
6,44033,1,1048
6,6428,1,1048
6,43876,1,1048
6,24667,1,1048
6,42340,1,1048
6,30284,1,1048
6,44108,1,1048
6,22519,1,1048
6,42475,1,1048
6,22216,1,1048
6,16856,1,1048
6,22268,1,1048
6,8663,1,1048
6,43274,1,1048
6,36553,1,1048
6,21087,1,1048
6,35045,1,1048
6,16596,1,1048
6,40449,1,1048
6,46202,1,1048
6,7324,1,1048
6,15875,1,1048
6,40303,1,1048
6,45029,1,1048
6,48059,1,1048
6,48630,1,1048
6,24888,1,1048
6,17852,1,1048
6,25345,1,1048
6,21101,1,1048
6,26286,1,1048
6,44657,1,1048
6,20143,1,1048
6,43700,1,1048
6,8296,1,1048
6,37880,1,1048
6,33819,1,1048
6,31987,1,1048
6,10747,1,1048
6,35460,1,1048
6,19058,1,1048
6,45740,1,1048
6,9043,1,1048
6,47708,1,1048
6,30070,1,1048
6,47417,1,1048
6,30254,1,1048
6,3986,1,1048
6,39535,1,1048
6,35467,1,1048
6,21664,1,1048
6,33455,1,1048
6,35823,1,1048
6,7688,1,1048
6,41293,1,1048
6,47525,1,1048
6,31676,1,1048
6,4269,1,1048
6,6569,1,1048
6,43913,1,1048
6,24394,1,1048
6,27091,1,1048
6,5219,1,1048
6,9633,1,1048
6,9997,1,1048
6,12979,1,1048
6,26167,1,1048
6,15655,1,1048
6,47285,1,1048
6,13022,1,1048
6,39298,1,1048
6,23236,1,1048
6,27394,1,1048
6,14686,1,1048
6,25052,1,1048
6,39645,1,1048
6,10248,1,1048
6,37790,1,1048
6,35632,1,1048
6,39030,1,1048
6,14769,1,1048
6,44596,1,1048
6,28318,1,1048
6,1241,1,1048
6,48045,1,1048
6,44325,1,1048
6,5192,1,1048
6,7765,1,1048
6,22667,1,1048
6,28868,1,1048
6,11403,1,1048
6,3987,1,1048
6,19403,1,1048
6,31717,1,1048
6,5225,1,1048
6,7546,1,1048
6,16836,1,1048
6,24001,1,1048
6,10085,1,1048
6,30548,1,1048
6,43878,1,1048
6,6775,1,1048
6,39024,1,1048
6,23308,1,1048
6,46012,1,1048
6,5498,1,1048
6,15968,1,1048
6,6542,1,1048
6,11373,1,1048
6,32398,1,1048
6,23487,1,1048
6,36723,1,1048
6,11734,1,1048
6,39469,1,1048
6,14122,1,1048
6,40993,1,1048
6,39780,1,1048
6,12902,1,1048
6,38716,1,1048
6,23446,1,1048
6,1501,1,1048
6,30842,1,1048
6,3414,1,1048
6,36654,1,1048
6,21485,1,1048
6,46826,1,1048
6,24258,1,1048
6,29498,1,1048
6,22151,1,1048
6,48422,1,1048
6,37419,1,1048
6,14384,1,1048
6,34106,1,1048
6,16423,1,1048
6,11506,1,1048
6,33719,1,1048
6,45286,1,1048
6,28449,1,1048
6,26372,1,1048
6,34227,1,1048
6,18,1,1048
6,35561,1,1048
6,35810,1,1048
6,45954,1,1048
6,36198,1,1048
6,44593,1,1048
6,16197,1,1048
6,43136,1,1048
6,48027,1,1048
6,16141,1,1048
6,14404,1,1048
6,39438,1,1048
6,5058,1,1048
6,12784,1,1048
6,15940,1,1048
6,2030,1,1048
6,27716,1,1048
6,11105,1,1048
6,19190,1,1048
6,37256,1,1048
6,43722,1,1048
6,14396,1,1048
6,48480,1,1048
6,9998,1,1048
6,30153,1,1048
6,25335,1,1048
6,21442,1,1048
6,40092,1,1048
6,44202,1,1048
6,1817,1,1048
6,41838,1,1048
6,26366,1,1048
6,39078,1,1048
6,2773,1,1048
6,35760,1,1048
6,28775,1,1048
6,27760,1,1048
6,24506,1,1048
6,32100,1,1048
6,25684,1,1048
6,19757,1,1048
6,6095,1,1048
6,17740,1,1048
6,41392,1,1048
6,42991,1,1048
6,6523,1,1048
6,30644,1,1048
6,39041,1,1048
6,837,1,1048
6,10674,1,1048
6,18597,1,1048
6,2503,1,1048
6,36072,1,1048
6,18484,1,1048
6,24829,1,1048
6,39614,1,1048
6,639,1,1048
6,42345,1,1048
6,43670,1,1048
6,6854,1,1048
6,2997,1,1048
6,931,1,1048
6,19897,1,1048
6,2838,1,1048
6,35037,1,1048
6,43950,1,1048
6,12658,1,1048
6,4486,1,1048
6,7670,1,1048
6,42799,1,1048
6,33436,1,1048
6,18210,1,1048
6,38051,1,1048
6,47700,1,1048
6,39597,1,1048
6,7197,1,1048
6,29667,1,1048
6,13626,1,1048
6,27046,1,1048
6,7852,1,1048
6,21365,1,1048
6,21623,1,1048
6,30045,1,1048
6,14899,1,1048
6,32282,1,1048
6,39307,1,1048
6,1672,1,1048
6,9612,1,1048
6,22092,1,1048
6,38213,1,1048
6,1478,1,1048
6,42113,1,1048
6,34296,1,1048
6,42584,1,1048
6,26895,1,1048
6,20583,1,1048
6,5139,1,1048
6,35502,1,1048
6,16864,1,1048
6,25242,1,1048
6,12407,1,1048
6,36464,1,1048
6,30545,1,1048
6,25291,1,1048
6,43989,1,1048
6,16519,1,1048
6,20180,1,1048
6,24842,1,1048
6,23631,1,1048
6,22236,1,1048
6,30972,1,1048
6,42219,1,1048
6,38352,1,1048
6,47624,1,1048
6,5249,1,1048
6,26638,1,1048
6,12752,1,1048
6,953,1,1048
6,21598,1,1048
6,41658,1,1048
6,7289,1,1048
6,47897,1,1048
6,28254,1,1048
6,18150,1,1048
6,10618,1,1048
6,48213,1,1048
6,22708,1,1048
6,17700,1,1048
6,17579,1,1048
6,19809,1,1048
6,30671,1,1048
6,16034,1,1048
6,25209,1,1048
6,19530,1,1048
6,46279,1,1048
6,34323,1,1048
6,44192,1,1048
6,17851,1,1048
6,47094,1,1048
6,42979,1,1048
6,25733,1,1048
6,9737,1,1048
6,17380,1,1048
6,7253,1,1048
6,1920,1,1048
6,23703,1,1048
6,31102,1,1048
6,42156,1,1048
6,5631,1,1048
6,44406,1,1048
6,37814,1,1048
6,18677,1,1048
6,3379,1,1048
6,5489,1,1048
6,25592,1,1048
6,29403,1,1048
6,11402,1,1048
6,14188,1,1048
6,47675,1,1048
6,7714,1,1048
6,38638,1,1048
6,192,1,1048
6,42413,1,1048
6,39755,1,1048
6,28441,1,1048
6,17247,1,1048
6,45428,1,1048
6,30934,1,1048
6,28811,1,1048
6,15505,1,1048
6,3432,1,1048
6,30957,1,1048
6,44792,1,1048
6,30056,1,1048
6,21011,1,1048
6,19216,1,1048
6,41878,1,1048
6,3074,1,1048
6,27338,1,1048
6,10016,1,1048
6,37102,1,1048
6,41894,1,1048
6,8153,1,1048
6,38640,1,1048
6,4350,1,1048
6,40843,1,1048
6,39246,1,1048
6,45187,1,1048
6,36509,1,1048
6,44354,1,1048
6,30674,1,1048
6,4655,1,1048
6,24907,1,1048
6,47864,1,1048
6,8543,1,1048
6,45457,1,1048
6,15749,1,1048
6,19965,1,1048
6,22876,1,1048
6,24283,1,1048
6,18818,1,1048
6,48786,1,1048
6,1655,1,1048
6,38506,1,1048
6,12530,1,1048
6,46424,1,1048
6,29326,1,1048
6,21426,1,1048
6,45849,1,1048
6,541,1,1048
6,1729,1,1048
6,20250,1,1048
6,17050,1,1048
6,4405,1,1048
6,2830,1,1048
6,10276,1,1048
6,19805,1,1048
6,12048,1,1048
6,43387,1,1048
6,27190,1,1048
6,41811,1,1048
6,30182,1,1048
6,41967,1,1048
6,27070,1,1048
6,29687,1,1048
6,364,1,1048
6,42741,1,1048
6,9082,1,1048
6,17845,1,1048
6,45323,1,1048
6,33722,1,1048
6,1544,1,1048
6,12470,1,1048
6,44403,1,1048
6,29634,1,1048
6,38070,1,1048
6,20465,1,1048
6,31291,1,1048
6,14228,1,1048
6,6429,1,1048
6,29821,1,1048
6,4434,1,1048
6,41941,1,1048
6,43090,1,1048
6,7214,1,1048
6,37960,1,1048
6,31825,1,1048
6,46473,1,1048
6,6159,1,1048
6,30670,1,1048
6,19175,1,1048
6,25013,1,1048
6,45949,1,1048
6,11051,1,1048
6,19988,1,1048
6,1705,1,1048
6,14116,1,1048
6,34807,1,1048
6,25678,1,1048
6,35331,1,1048
6,32708,1,1048
6,15531,1,1048
6,35515,1,1048
6,4791,1,1048
6,37624,1,1048
6,13774,1,1048
6,14628,1,1048
6,34218,1,1048
6,1191,1,1048
6,11778,1,1048
6,14460,1,1048
6,13628,1,1048
6,21680,1,1048
6,31761,1,1048
6,27062,1,1048
6,38909,1,1048
6,46100,1,1048
6,15587,1,1048
6,6662,1,1048
6,4214,1,1048
6,38244,1,1048
6,29000,1,1048
6,30092,1,1048
6,18413,1,1048
6,15766,1,1048
6,14461,1,1048
6,17448,1,1048
6,41495,1,1048
6,18773,1,1048
6,36972,1,1048
6,21611,1,1048
6,8405,1,1048
6,32280,1,1048
6,17099,1,1048
6,18947,1,1048
6,11992,1,1048
6,20878,1,1048
6,17708,1,1048
6,8796,1,1048
6,22231,1,1048
6,40491,1,1048
6,45570,1,1048
6,10929,1,1048
6,34305,1,1048
6,35044,1,1048
6,34513,1,1048
6,36968,1,1048
6,36367,1,1048
6,33961,1,1048
6,24501,1,1048
6,14134,1,1048
6,23706,1,1048
6,27679,1,1048
6,31713,1,1048
6,21088,1,1048
6,36561,1,1048
6,508,1,1048
6,42285,1,1048
6,34560,1,1048
6,17939,1,1048
6,43965,1,1048
6,13989,1,1048
6,11253,1,1048
6,28373,1,1048
6,2269,1,1048
6,22311,1,1048
6,12906,1,1048
6,9793,1,1048
6,26019,1,1048
6,29926,1,1048
6,26426,1,1048
6,4216,1,1048
6,44417,1,1048
6,41486,1,1048
6,48320,1,1048
6,45432,1,1048
6,6055,1,1048
6,14003,1,1048
6,48458,1,1048
6,42319,1,1048
6,19825,1,1048
6,43359,1,1048
6,40824,1,1048
6,25515,1,1048
6,37645,1,1048
6,1108,1,1048
6,19010,1,1048
6,25024,1,1048
6,36233,1,1048
6,12398,1,1048
6,10818,1,1048
6,33752,1,1048
6,33530,1,1048
6,34770,1,1048
6,10403,1,1048
6,41852,1,1048
6,19612,1,1048
6,9432,1,1048
6,32515,1,1048
6,36170,1,1048
6,21446,1,1048
6,34798,1,1048
6,4202,1,1048
6,23687,1,1048
6,18522,1,1048
6,31846,1,1048
6,41667,1,1048
6,14858,1,1048
6,10643,1,1048
6,41876,1,1048
6,2544,1,1048
6,15164,1,1048
6,44099,1,1048
6,30791,1,1048
6,928,1,1048
6,35724,1,1048
6,10167,1,1048
6,46260,1,1048
6,5054,1,1048
6,7508,1,1048
6,23981,1,1048
6,27040,1,1048
6,17350,1,1048
6,32170,1,1048
6,19150,1,1048
6,22754,1,1048
6,15493,1,1048
6,1089,1,1048
6,38583,1,1048
6,44673,1,1048
6,15328,1,1048
6,32119,1,1048
6,32335,1,1048
6,24968,1,1048
6,2264,1,1048
6,1074,1,1048
6,13460,1,1048
6,14373,1,1048
6,3888,1,1048
6,7029,1,1048
6,38398,1,1048
6,9134,1,1048
6,39408,1,1048
6,30219,1,1048
6,24800,1,1048
6,16175,1,1048
6,262,1,1048
6,38645,1,1048
6,37126,1,1048
6,36115,1,1048
6,5952,1,1048
6,10762,1,1048
6,2931,1,1048
6,28501,1,1048
6,14383,1,1048
6,16406,1,1048
6,27908,1,1048
