original_index,dataset_split,seed,y_true,y_pred,y_probability,per_record_loss,negative_loss,true_class_confidence,correct_prediction
44764,train,43,0,0,0.000374980183551088,0.0003752708435058594,-0.0003752708435058594,0.999625027179718,1
12246,train,43,0,0,0.08930004388093948,0.09354186058044434,-0.09354186058044434,0.9106999635696411,1
40981,train,43,0,0,0.0015450426144525409,0.0015463829040527344,-0.0015463829040527344,0.9984549283981323,1
44161,train,43,0,0,0.026215411722660065,0.026565074920654297,-0.026565074920654297,0.9737845659255981,1
5356,train,43,1,1,0.6547886729240417,0.42344269156455994,-0.42344269156455994,0.6547886729240417,1
28579,train,43,0,0,0.08681593835353851,0.09081792831420898,-0.09081792831420898,0.9131840467453003,1
34799,train,43,0,0,0.0002692159323487431,0.0002689361572265625,-0.0002689361572265625,0.9997307658195496,1
41249,train,43,1,1,0.7455431818962097,0.29364222288131714,-0.29364222288131714,0.7455431818962097,1
5573,train,43,0,0,0.0690450519323349,0.07154440879821777,-0.07154440879821777,0.9309549331665039,1
41729,train,43,0,0,0.0038758048322051764,0.00388336181640625,-0.00388336181640625,0.9961242079734802,1
16752,train,43,0,0,0.0015244001988321543,0.0015254020690917969,-0.0015254020690917969,0.9984756112098694,1
1317,train,43,0,0,0.1455525904893875,0.15730035305023193,-0.15730035305023193,0.8544474244117737,1
17801,train,43,0,1,0.695445716381073,1.188905954360962,-1.188905954360962,0.304554283618927,0
19215,train,43,0,0,0.0018416318343952298,0.0018434524536132812,-0.0018434524536132812,0.9981583952903748,1
13024,train,43,0,0,0.0017013353062793612,0.0017027854919433594,-0.0017027854919433594,0.9982986450195312,1
1186,train,43,0,0,0.24760261178016663,0.28449058532714844,-0.28449058532714844,0.7523974180221558,1
11654,train,43,0,0,0.016788261011242867,0.016930580139160156,-0.016930580139160156,0.9832117557525635,1
35982,train,43,1,0,0.0955568253993988,2.348034143447876,-2.348034143447876,0.0955568253993988,0
37317,train,43,0,0,0.10136651992797852,0.10687994956970215,-0.10687994956970215,0.8986334800720215,1
19773,train,43,0,0,0.39267832040786743,0.49869662523269653,-0.49869662523269653,0.6073216795921326,1
25393,train,43,0,0,0.018217802047729492,0.018385648727416992,-0.018385648727416992,0.9817821979522705,1
11385,train,43,0,0,0.168976828455925,0.1850975751876831,-0.1850975751876831,0.8310231566429138,1
46347,train,43,1,0,0.3249015212059021,1.1242331266403198,-1.1242331266403198,0.3249015212059021,0
16019,train,43,0,0,0.0025846618227660656,0.0025877952575683594,-0.0025877952575683594,0.9974153637886047,1
38543,train,43,0,0,0.0017029818845912814,0.0017042160034179688,-0.0017042160034179688,0.9982970356941223,1
36984,train,43,0,0,0.30626752972602844,0.3656688928604126,-0.3656688928604126,0.693732500076294,1
670,train,43,0,0,0.00031182283419184387,0.00031185150146484375,-0.00031185150146484375,0.9996881484985352,1
15446,train,43,0,0,0.07565098255872726,0.07866549491882324,-0.07866549491882324,0.9243490099906921,1
45453,train,43,0,0,0.027930354699492455,0.02832794189453125,-0.02832794189453125,0.9720696210861206,1
25458,train,43,1,0,0.4031185209751129,0.9085246324539185,-0.9085246324539185,0.4031185209751129,0
21822,train,43,0,0,0.009376910515129566,0.009421348571777344,-0.009421348571777344,0.9906231164932251,1
10752,train,43,0,0,0.07911989092826843,0.08242535591125488,-0.08242535591125488,0.9208800792694092,1
36180,train,43,0,0,0.1414508819580078,0.1525113582611084,-0.1525113582611084,0.8585491180419922,1
35219,train,43,1,0,0.34263214468955994,1.0710978507995605,-1.0710978507995605,0.34263214468955994,0
21076,train,43,0,1,0.6689655780792236,1.1055328845977783,-1.1055328845977783,0.33103442192077637,0
30,train,43,1,1,0.9235290288925171,0.07955306023359299,-0.07955306023359299,0.9235290288925171,1
13927,train,43,1,1,0.5676500797271729,0.5662500858306885,-0.5662500858306885,0.5676500797271729,1
17281,train,43,0,0,0.0011129698250442743,0.0011134147644042969,-0.0011134147644042969,0.9988870024681091,1
5837,train,43,0,0,8.142617298290133e-05,8.106231689453125e-05,-8.106231689453125e-05,0.9999185800552368,1
18946,train,43,1,1,0.6040688753128052,0.5040670037269592,-0.5040670037269592,0.6040688753128052,1
29623,train,43,0,1,0.5291544795036316,0.7532252669334412,-0.7532252669334412,0.4708455204963684,0
37784,train,43,0,0,0.02157919481396675,0.02181553840637207,-0.02181553840637207,0.9784207940101624,1
37527,train,43,0,0,0.012484537437558174,0.012563228607177734,-0.012563228607177734,0.9875154495239258,1
26241,train,43,0,0,0.0003671394952107221,0.00036716461181640625,-0.00036716461181640625,0.9996328353881836,1
34119,train,43,0,0,0.0027218328323215246,0.0027256011962890625,-0.0027256011962890625,0.9972781538963318,1
26422,train,43,0,0,0.0011525561567395926,0.0011529922485351562,-0.0011529922485351562,0.9988474249839783,1
18516,train,43,0,0,0.08882222324609756,0.0930173397064209,-0.0930173397064209,0.9111777544021606,1
38720,train,43,1,1,0.6176294684410095,0.4818665683269501,-0.4818665683269501,0.6176294684410095,1
18491,train,43,0,0,0.014059084467589855,0.01415872573852539,-0.01415872573852539,0.9859409332275391,1
18171,train,43,0,0,0.15873920917510986,0.17285358905792236,-0.17285358905792236,0.8412607908248901,1
40992,train,43,0,0,0.16085375845432281,0.17537033557891846,-0.17537033557891846,0.8391462564468384,1
46821,train,43,0,0,0.028466155752539635,0.028879165649414062,-0.028879165649414062,0.9715338349342346,1
13149,train,43,1,1,0.6278813481330872,0.46540403366088867,-0.46540403366088867,0.6278813481330872,1
8334,train,43,0,0,0.2398761808872223,0.2742738723754883,-0.2742738723754883,0.7601238489151001,1
35320,train,43,0,1,0.5219205617904663,0.7379783987998962,-0.7379783987998962,0.4780794382095337,0
35840,train,43,1,1,0.9524059891700745,0.04876388981938362,-0.04876388981938362,0.9524059891700745,1
9184,train,43,0,0,0.26989516615867615,0.3145671486854553,-0.3145671486854553,0.7301048040390015,1
44836,train,43,0,0,0.1195204108953476,0.1272885799407959,-0.1272885799407959,0.8804795742034912,1
7393,train,43,0,0,3.327973172417842e-05,3.337860107421875e-05,-3.337860107421875e-05,0.9999667406082153,1
24132,train,43,1,1,0.9776493906974792,0.022604189813137054,-0.022604189813137054,0.9776493906974792,1
40869,train,43,0,0,0.012833246961236,0.01291656494140625,-0.01291656494140625,0.9871667623519897,1
9,train,43,0,0,0.019704105332493782,0.019900798797607422,-0.019900798797607422,0.9802958965301514,1
44155,train,43,0,0,0.04591192305088043,0.046999216079711914,-0.046999216079711914,0.9540880918502808,1
10966,train,43,0,0,0.008084028027951717,0.008116722106933594,-0.008116722106933594,0.9919160008430481,1
26688,train,43,0,0,0.0003556609444785863,0.00035572052001953125,-0.00035572052001953125,0.9996443390846252,1
15972,train,43,0,0,0.012327278032898903,0.01240396499633789,-0.01240396499633789,0.987672746181488,1
7426,train,43,0,0,0.4510763883590698,0.599795937538147,-0.599795937538147,0.5489236116409302,1
39708,train,43,0,0,0.005725798197090626,0.005742073059082031,-0.005742073059082031,0.9942741990089417,1
2743,train,43,0,0,0.002254849998280406,0.0022573471069335938,-0.0022573471069335938,0.997745156288147,1
25608,train,43,0,0,0.005795266013592482,0.005812168121337891,-0.005812168121337891,0.9942047595977783,1
46805,train,43,0,0,0.0011004955740645528,0.0011010169982910156,-0.0011010169982910156,0.998899519443512,1
23557,train,43,0,0,0.07422332465648651,0.07712221145629883,-0.07712221145629883,0.9257766604423523,1
19826,train,43,0,0,0.014349102973937988,0.014452934265136719,-0.014452934265136719,0.985650897026062,1
4083,train,43,0,0,0.0005959622794762254,0.0005960464477539062,-0.0005960464477539062,0.9994040131568909,1
11414,train,43,0,0,0.0046745664440095425,0.004685401916503906,-0.004685401916503906,0.9953254461288452,1
41222,train,43,0,0,0.034980934113264084,0.035607337951660156,-0.035607337951660156,0.9650190472602844,1
38204,train,43,0,0,0.0005478723323903978,0.0005478858947753906,-0.0005478858947753906,0.9994521141052246,1
13140,train,43,0,0,0.012289737351238728,0.01236581802368164,-0.01236581802368164,0.9877102375030518,1
24214,train,43,0,1,0.5307983756065369,0.7567225694656372,-0.7567225694656372,0.46920162439346313,0
43087,train,43,1,1,0.7111165523529053,0.3409189283847809,-0.3409189283847809,0.7111165523529053,1
48696,train,43,1,0,0.2728859782218933,1.2987011671066284,-1.2987011671066284,0.2728859782218933,0
20953,train,43,0,0,0.349583238363266,0.4301419258117676,-0.4301419258117676,0.6504167318344116,1
5687,train,43,0,0,0.006994678173214197,0.00701904296875,-0.00701904296875,0.9930053353309631,1
16040,train,43,1,1,0.6236273050308228,0.472202330827713,-0.472202330827713,0.6236273050308228,1
16707,train,43,0,0,0.34461814165115356,0.4225372076034546,-0.4225372076034546,0.6553818583488464,1
39702,train,43,1,0,0.17572806775569916,1.738817572593689,-1.738817572593689,0.17572806775569916,0
16419,train,43,0,0,0.0007675765082240105,0.0007677078247070312,-0.0007677078247070312,0.9992324113845825,1
47655,train,43,0,0,0.00010858075256692246,0.0001087188720703125,-0.0001087188720703125,0.9998914003372192,1
39504,train,43,0,1,0.630676805973053,0.99608314037323,-0.99608314037323,0.369323194026947,0
16450,train,43,0,0,0.046061865985393524,0.047156333923339844,-0.047156333923339844,0.9539381265640259,1
16849,train,43,0,0,0.017011061310768127,0.017157554626464844,-0.017157554626464844,0.9829889535903931,1
35031,train,43,0,0,0.0007610733155161142,0.0007615089416503906,-0.0007615089416503906,0.999238908290863,1
41806,train,43,0,0,0.03378904610872269,0.03437304496765137,-0.03437304496765137,0.9662109613418579,1
6556,train,43,0,0,0.0024554606061428785,0.0024585723876953125,-0.0024585723876953125,0.997544527053833,1
5580,train,43,0,0,0.015764128416776657,0.015889644622802734,-0.015889644622802734,0.9842358827590942,1
31411,train,43,0,0,0.0664563849568367,0.06876754760742188,-0.06876754760742188,0.9335436224937439,1
32210,train,43,0,0,0.07166176289319992,0.07435917854309082,-0.07435917854309082,0.9283382296562195,1
39638,train,43,1,0,0.025959616526961327,3.6512131690979004,-3.6512131690979004,0.025959616526961327,0
30985,train,43,0,0,0.4273868799209595,0.5575450658798218,-0.5575450658798218,0.5726131200790405,1
13919,train,43,0,0,0.007158737163990736,0.007184505462646484,-0.007184505462646484,0.9928412437438965,1
10415,train,43,1,0,0.4392528831958771,0.8226799964904785,-0.8226799964904785,0.4392528831958771,0
21115,train,43,0,0,0.01436493918299675,0.014469146728515625,-0.014469146728515625,0.9856350421905518,1
38884,train,43,0,0,0.001900817733258009,0.0019025802612304688,-0.0019025802612304688,0.9980992078781128,1
40513,train,43,0,0,0.0020302815828472376,0.0020322799682617188,-0.0020322799682617188,0.9979697465896606,1
28971,train,43,0,0,0.294884592294693,0.3493938446044922,-0.3493938446044922,0.7051154375076294,1
20652,train,43,0,0,0.1224520206451416,0.13062357902526855,-0.13062357902526855,0.8775479793548584,1
21464,train,43,0,0,0.348220556974411,0.4280490279197693,-0.4280490279197693,0.6517794132232666,1
34530,train,43,0,0,0.006589849479496479,0.006611824035644531,-0.006611824035644531,0.9934101700782776,1
15578,train,43,0,0,0.0004182574339210987,0.0004181861877441406,-0.0004181861877441406,0.9995817542076111,1
5539,train,43,1,1,0.9381005764007568,0.06389809399843216,-0.06389809399843216,0.9381005764007568,1
7139,train,43,0,0,0.0007215215009637177,0.0007219314575195312,-0.0007219314575195312,0.9992784857749939,1
14072,train,43,0,0,0.0795220285654068,0.08286237716674805,-0.08286237716674805,0.9204779863357544,1
36376,train,43,0,1,0.5132108926773071,0.7199244499206543,-0.7199244499206543,0.48678910732269287,0
28285,train,43,1,1,0.6963115930557251,0.36195796728134155,-0.36195796728134155,0.6963115930557251,1
44575,train,43,1,1,1.0,0.0,-0.0,1.0,1
47081,train,43,0,0,0.002132088178768754,0.0021343231201171875,-0.0021343231201171875,0.9978678822517395,1
39621,train,43,0,0,0.0031135929748415947,0.0031185150146484375,-0.0031185150146484375,0.9968864321708679,1
10505,train,43,1,1,0.5778798460960388,0.5483892560005188,-0.5483892560005188,0.5778798460960388,1
47881,train,43,0,0,0.018383856862783432,0.0185549259185791,-0.0185549259185791,0.9816161394119263,1
34220,train,43,0,0,0.0017589920898899436,0.0017604827880859375,-0.0017604827880859375,0.9982410073280334,1
40104,train,43,0,0,0.01467269565910101,0.014781475067138672,-0.014781475067138672,0.9853273034095764,1
45636,train,43,0,0,0.060871195048093796,0.06280279159545898,-0.06280279159545898,0.9391288161277771,1
42892,train,43,0,0,0.1604982167482376,0.17494666576385498,-0.17494666576385498,0.8395017981529236,1
17297,train,43,1,1,0.5545592904090881,0.5895814895629883,-0.5895814895629883,0.5545592904090881,1
32249,train,43,1,1,0.8821971416473389,0.12533971667289734,-0.12533971667289734,0.8821971416473389,1
14238,train,43,0,0,0.00018978833395522088,0.00018978118896484375,-0.00018978118896484375,0.9998102188110352,1
43220,train,43,0,0,0.18106336891651154,0.19974851608276367,-0.19974851608276367,0.8189366459846497,1
6482,train,43,1,1,0.9573230147361755,0.04361441731452942,-0.04361441731452942,0.9573230147361755,1
28755,train,43,0,0,0.0313451774418354,0.03184700012207031,-0.03184700012207031,0.9686548113822937,1
14657,train,43,0,0,0.083412766456604,0.0870981216430664,-0.0870981216430664,0.916587233543396,1
4985,train,43,0,0,0.1484546661376953,0.16070258617401123,-0.16070258617401123,0.8515453338623047,1
26096,train,43,0,0,0.003771100891754031,0.0037784576416015625,-0.0037784576416015625,0.9962288737297058,1
31720,train,43,0,0,0.043441157788038254,0.044412851333618164,-0.044412851333618164,0.9565588235855103,1
9800,train,43,0,0,2.8557700716191903e-05,2.86102294921875e-05,-2.86102294921875e-05,0.9999714493751526,1
38360,train,43,0,0,0.22626501321792603,0.2565258741378784,-0.2565258741378784,0.773734986782074,1
15563,train,43,0,0,0.02098526805639267,0.021208524703979492,-0.021208524703979492,0.9790147542953491,1
19325,train,43,0,0,0.0006544298958033323,0.0006546974182128906,-0.0006546974182128906,0.9993455410003662,1
42912,train,43,0,0,0.34938380122184753,0.42983537912368774,-0.42983537912368774,0.6506161689758301,1
34209,train,43,0,0,0.10478432476520538,0.11069059371948242,-0.11069059371948242,0.8952156901359558,1
46811,train,43,0,0,0.27512016892433167,0.32174932956695557,-0.32174932956695557,0.7248798608779907,1
31903,train,43,0,1,0.6205406785011292,0.9690078496932983,-0.9690078496932983,0.37945932149887085,0
39197,train,43,0,0,0.35418468713760376,0.437241792678833,-0.437241792678833,0.6458153128623962,1
15861,train,43,0,0,0.011485383845865726,0.011551856994628906,-0.011551856994628906,0.9885146021842957,1
4776,train,43,0,0,0.0028012024704366922,0.0028052330017089844,-0.0028052330017089844,0.9971988201141357,1
32399,train,43,0,0,0.0025826366618275642,0.002585887908935547,-0.002585887908935547,0.9974173903465271,1
2886,train,43,0,0,0.012636455707252026,0.01271677017211914,-0.01271677017211914,0.9873635172843933,1
29229,train,43,1,1,0.7218764424324036,0.32590124011039734,-0.32590124011039734,0.7218764424324036,1
29029,train,43,0,0,0.04843395575881004,0.04964613914489746,-0.04964613914489746,0.9515660405158997,1
42863,train,43,0,0,0.0003382590366527438,0.0003380775451660156,-0.0003380775451660156,0.9996617436408997,1
11867,train,43,0,0,0.3461916148662567,0.4249410033226013,-0.4249410033226013,0.6538083553314209,1
14690,train,43,0,1,0.7964332699775696,1.5917617082595825,-1.5917617082595825,0.20356673002243042,0
38901,train,43,1,1,0.8076027035713196,0.2136850357055664,-0.2136850357055664,0.8076027035713196,1
2900,train,43,0,0,0.008381249383091927,0.00841665267944336,-0.00841665267944336,0.9916187524795532,1
47784,train,43,1,0,0.4324813485145569,0.8382160067558289,-0.8382160067558289,0.4324813485145569,0
28085,train,43,0,0,0.19801528751850128,0.22066569328308105,-0.22066569328308105,0.8019847273826599,1
283,train,43,0,0,0.016209911555051804,0.016342639923095703,-0.016342639923095703,0.9837900996208191,1
17649,train,43,1,1,1.0,0.0,-0.0,1.0,1
43326,train,43,0,0,0.04388614743947983,0.044878244400024414,-0.044878244400024414,0.956113874912262,1
9813,train,43,1,1,0.9171267747879028,0.0865095928311348,-0.0865095928311348,0.9171267747879028,1
26195,train,43,0,0,0.24577565491199493,0.28206539154052734,-0.28206539154052734,0.7542243599891663,1
25674,train,43,1,0,0.26852044463157654,1.3148281574249268,-1.3148281574249268,0.26852044463157654,0
13239,train,43,0,0,0.3419923782348633,0.4185386896133423,-0.4185386896133423,0.6580076217651367,1
40353,train,43,1,0,0.4032791554927826,0.9081262350082397,-0.9081262350082397,0.4032791554927826,0
13329,train,43,1,1,0.7925484776496887,0.23250161111354828,-0.23250161111354828,0.7925484776496887,1
17378,train,43,0,0,0.00043394017848186195,0.00043392181396484375,-0.00043392181396484375,0.9995660781860352,1
34890,train,43,0,0,0.0005602882010862231,0.0005602836608886719,-0.0005602836608886719,0.9994397163391113,1
44106,train,43,1,1,0.9144274592399597,0.08945715427398682,-0.08945715427398682,0.9144274592399597,1
33801,train,43,0,0,0.1408580094575882,0.15182113647460938,-0.15182113647460938,0.859142005443573,1
1725,train,43,0,0,8.934864308685064e-05,8.96453857421875e-05,-8.96453857421875e-05,0.9999106526374817,1
31774,train,43,0,0,0.324245810508728,0.3919259309768677,-0.3919259309768677,0.675754189491272,1
13141,train,43,0,0,0.02046903595328331,0.020681381225585938,-0.020681381225585938,0.9795309901237488,1
19328,train,43,0,0,0.08113554865121841,0.08461666107177734,-0.08461666107177734,0.9188644289970398,1
7271,train,43,0,0,0.18684692680835724,0.20683598518371582,-0.20683598518371582,0.813153088092804,1
15998,train,43,0,0,0.07936213910579681,0.08268857002258301,-0.08268857002258301,0.920637845993042,1
40394,train,43,1,0,0.4978402256965637,0.6974760890007019,-0.6974760890007019,0.4978402256965637,0
12037,train,43,0,1,0.6449390649795532,1.035465955734253,-1.035465955734253,0.3550609350204468,0
26347,train,43,0,0,0.00017039038357324898,0.00017070770263671875,-0.00017070770263671875,0.9998295903205872,1
36743,train,43,0,0,0.04101955145597458,0.041884660720825195,-0.041884660720825195,0.9589804410934448,1
29921,train,43,0,0,0.1890261024236679,0.2095193862915039,-0.2095193862915039,0.8109738826751709,1
10263,train,43,0,0,0.237759530544281,0.27149319648742676,-0.27149319648742676,0.762240469455719,1
4388,train,43,1,0,0.49118345975875854,0.7109375,-0.7109375,0.49118345975875854,0
47811,train,43,0,0,0.18230761587619781,0.2012690305709839,-0.2012690305709839,0.8176923990249634,1
35772,train,43,0,0,0.017890095710754395,0.018052101135253906,-0.018052101135253906,0.9821099042892456,1
663,train,43,0,0,0.0005333772860467434,0.0005335807800292969,-0.0005335807800292969,0.999466598033905,1
840,train,43,0,0,0.07251723110675812,0.07528090476989746,-0.07528090476989746,0.9274827837944031,1
26907,train,43,1,0,0.21101132035255432,1.5558435916900635,-1.5558435916900635,0.21101132035255432,0
10054,train,43,0,0,0.0004001452471129596,0.0004000663757324219,-0.0004000663757324219,0.9995998740196228,1
8086,train,43,0,0,0.32653212547302246,0.3953149914741516,-0.3953149914741516,0.6734678745269775,1
19874,train,43,0,1,0.9873619079589844,4.371042728424072,-4.371042728424072,0.012638092041015625,0
24166,train,43,0,0,0.017861314117908478,0.018022537231445312,-0.018022537231445312,0.9821386933326721,1
16270,train,43,0,0,0.3486356735229492,0.42868608236312866,-0.42868608236312866,0.6513643264770508,1
21507,train,43,0,0,0.3539486229419708,0.43687617778778076,-0.43687617778778076,0.6460514068603516,1
3522,train,43,0,0,0.09772415459156036,0.10283493995666504,-0.10283493995666504,0.9022758603096008,1
5701,train,43,0,0,0.0005150123033672571,0.000514984130859375,-0.000514984130859375,0.9994850158691406,1
46655,train,43,0,0,0.22395731508731842,0.25354766845703125,-0.25354766845703125,0.7760426998138428,1
8710,train,43,0,0,0.0009645370300859213,0.000965118408203125,-0.000965118408203125,0.9990354776382446,1
32565,train,43,1,0,0.4601826071739197,0.7761319279670715,-0.7761319279670715,0.4601826071739197,0
38259,train,43,1,1,0.582251250743866,0.5408532023429871,-0.5408532023429871,0.582251250743866,1
38869,train,43,0,0,0.3263438045978546,0.39503544569015503,-0.39503544569015503,0.6736562252044678,1
16056,train,43,0,0,0.08982674032449722,0.09412026405334473,-0.09412026405334473,0.910173237323761,1
5186,train,43,0,0,0.004420132376253605,0.004429817199707031,-0.004429817199707031,0.9955798387527466,1
38611,train,43,0,0,0.020055610686540604,0.020259380340576172,-0.020259380340576172,0.9799444079399109,1
45430,train,43,0,0,0.06890129297971725,0.07138991355895996,-0.07138991355895996,0.9310986995697021,1
12621,train,43,1,1,0.7040265798568726,0.3509391248226166,-0.3509391248226166,0.7040265798568726,1
10480,train,43,0,0,0.024927182123064995,0.025243043899536133,-0.025243043899536133,0.9750728011131287,1
27534,train,43,0,0,0.2296779602766037,0.2609466314315796,-0.2609466314315796,0.7703220248222351,1
18671,train,43,1,0,0.496317058801651,0.70054030418396,-0.70054030418396,0.496317058801651,0
40615,train,43,1,1,0.5163750052452087,0.6609219908714294,-0.6609219908714294,0.5163750052452087,1
48255,train,43,0,1,0.6257491111755371,0.9828288555145264,-0.9828288555145264,0.3742508888244629,0
8213,train,43,0,0,0.019865117967128754,0.0200650691986084,-0.0200650691986084,0.980134904384613,1
35233,train,43,0,0,0.14380735158920288,0.1552598476409912,-0.1552598476409912,0.8561926484107971,1
18348,train,43,0,0,0.03609177842736244,0.036759138107299805,-0.036759138107299805,0.9639081954956055,1
27741,train,43,0,0,0.0011434624902904034,0.0011439323425292969,-0.0011439323425292969,0.9988565444946289,1
23241,train,43,1,1,0.8303363919258118,0.18592435121536255,-0.18592435121536255,0.8303363919258118,1
36608,train,43,0,0,0.09536033868789673,0.10021853446960449,-0.10021853446960449,0.9046396613121033,1
28609,train,43,0,0,0.0013178461231291294,0.0013184547424316406,-0.0013184547424316406,0.9986821413040161,1
12368,train,43,0,0,0.0021316336933523417,0.0021338462829589844,-0.0021338462829589844,0.9978683590888977,1
41917,train,43,1,0,0.2474614381790161,1.3965004682540894,-1.3965004682540894,0.2474614381790161,0
45046,train,43,0,0,0.028945311903953552,0.029372453689575195,-0.029372453689575195,0.9710546731948853,1
11439,train,43,0,0,7.17689108569175e-05,7.152557373046875e-05,-7.152557373046875e-05,0.9999282360076904,1
26510,train,43,0,0,0.027021747082471848,0.027393579483032227,-0.027393579483032227,0.9729782342910767,1
39262,train,43,0,0,0.1350516974925995,0.14508557319641113,-0.14508557319641113,0.8649482727050781,1
29367,train,43,0,0,0.01956038735806942,0.01975417137145996,-0.01975417137145996,0.9804396033287048,1
17456,train,43,1,0,0.2795396149158478,1.274611234664917,-1.274611234664917,0.2795396149158478,0
18244,train,43,1,1,0.6935040950775146,0.36599814891815186,-0.36599814891815186,0.6935040950775146,1
17411,train,43,0,0,0.002411170396953821,0.002414226531982422,-0.002414226531982422,0.9975888133049011,1
13371,train,43,1,1,0.6855319738388062,0.3775601089000702,-0.3775601089000702,0.6855319738388062,1
10451,train,43,0,0,0.12028077244758606,0.12815260887145996,-0.12815260887145996,0.8797192573547363,1
26458,train,43,1,1,0.801079511642456,0.22179509699344635,-0.22179509699344635,0.801079511642456,1
22469,train,43,0,0,0.3830166161060333,0.48291322588920593,-0.48291322588920593,0.6169834136962891,1
7001,train,43,0,0,0.05975697562098503,0.06161689758300781,-0.06161689758300781,0.9402430057525635,1
21383,train,43,0,0,0.18872317671775818,0.2091459035873413,-0.2091459035873413,0.8112767934799194,1
17362,train,43,0,0,0.003116910345852375,0.0031218528747558594,-0.0031218528747558594,0.9968830943107605,1
43945,train,43,0,0,0.01077859103679657,0.010837078094482422,-0.010837078094482422,0.9892213940620422,1
21738,train,43,1,0,0.2872532308101654,1.2473911046981812,-1.2473911046981812,0.2872532308101654,0
36873,train,43,1,1,0.8260666728019714,0.191079780459404,-0.191079780459404,0.8260666728019714,1
20297,train,43,0,0,0.004247181583195925,0.004256248474121094,-0.004256248474121094,0.9957528114318848,1
33585,train,43,0,0,0.03275277465581894,0.03330111503601074,-0.03330111503601074,0.9672472476959229,1
44848,train,43,0,0,0.0030415041837841272,0.0030460357666015625,-0.0030460357666015625,0.9969584941864014,1
29721,train,43,0,0,0.00025211364845745265,0.00025177001953125,-0.00025177001953125,0.9997478723526001,1
32408,train,43,0,0,0.2592722773551941,0.30012214183807373,-0.30012214183807373,0.7407277226448059,1
15463,train,43,0,0,0.2425089031457901,0.27774345874786377,-0.27774345874786377,0.7574911117553711,1
19442,train,43,0,0,0.0012567938538268209,0.0012574195861816406,-0.0012574195861816406,0.9987431764602661,1
18307,train,43,1,0,0.43572553992271423,0.8307427167892456,-0.8307427167892456,0.43572553992271423,0
16396,train,43,0,0,0.12052317708730698,0.12842798233032227,-0.12842798233032227,0.8794768452644348,1
36978,train,43,0,0,8.064607391133904e-05,8.106231689453125e-05,-8.106231689453125e-05,0.9999193549156189,1
19174,train,43,0,0,0.006637027487158775,0.006659030914306641,-0.006659030914306641,0.9933629631996155,1
18339,train,43,0,0,0.0002842262329068035,0.0002841949462890625,-0.0002841949462890625,0.9997157454490662,1
22735,train,43,0,0,0.21492454409599304,0.24197542667388916,-0.24197542667388916,0.7850754261016846,1
37098,train,43,1,0,0.3511185050010681,1.0466314554214478,-1.0466314554214478,0.3511185050010681,0
1958,train,43,0,0,0.022456951439380646,0.02271294593811035,-0.02271294593811035,0.9775430560112,1
39026,train,43,0,0,0.3044804632663727,0.3630961775779724,-0.3630961775779724,0.6955195665359497,1
32927,train,43,0,0,0.0048847864381968975,0.004896640777587891,-0.004896640777587891,0.9951152205467224,1
3280,train,43,0,0,0.00012354114733170718,0.00012302398681640625,-0.00012302398681640625,0.9998764395713806,1
9474,train,43,1,1,0.6109894514083862,0.49267563223838806,-0.49267563223838806,0.6109894514083862,1
4185,train,43,0,0,0.25408628582954407,0.29314541816711426,-0.29314541816711426,0.7459137439727783,1
41182,train,43,0,0,0.00048484859871678054,0.0004849433898925781,-0.0004849433898925781,0.999515175819397,1
7442,train,43,0,0,0.0695955902338028,0.07213592529296875,-0.07213592529296875,0.9304044246673584,1
48436,train,43,0,0,0.0008221457246690989,0.0008225440979003906,-0.0008225440979003906,0.999177873134613,1
42932,train,43,0,0,9.581408812664449e-05,9.5367431640625e-05,-9.5367431640625e-05,0.999904215335846,1
22572,train,43,1,1,0.8652952313423157,0.14468452334403992,-0.14468452334403992,0.8652952313423157,1
8526,train,43,1,1,0.9057483077049255,0.09899379312992096,-0.09899379312992096,0.9057483077049255,1
47240,train,43,0,0,0.08327915519475937,0.08695220947265625,-0.08695220947265625,0.9167208671569824,1
32868,train,43,0,0,0.11502881348133087,0.12220025062561035,-0.12220025062561035,0.8849712014198303,1
45481,train,43,0,0,0.004953708034008741,0.004966259002685547,-0.004966259002685547,0.9950463175773621,1
38635,train,43,0,0,0.25722694396972656,0.2973647117614746,-0.2973647117614746,0.7427730560302734,1
26613,train,43,0,0,0.02313140407204628,0.023403167724609375,-0.023403167724609375,0.9768685698509216,1
32789,train,43,0,1,0.6620185375213623,1.0847644805908203,-1.0847644805908203,0.3379814624786377,0
42452,train,43,0,0,0.012377679347991943,0.012454986572265625,-0.012454986572265625,0.9876223206520081,1
36193,train,43,0,0,0.027165688574314117,0.027541637420654297,-0.027541637420654297,0.9728342890739441,1
21582,train,43,1,1,0.5351334810256958,0.6252390742301941,-0.6252390742301941,0.5351334810256958,1
39248,train,43,0,0,0.09409002959728241,0.0988152027130127,-0.0988152027130127,0.9059099555015564,1
39759,train,43,0,0,0.006224863696843386,0.006244182586669922,-0.006244182586669922,0.9937751293182373,1
39154,train,43,0,0,0.0036355911288410425,0.0036420822143554688,-0.0036420822143554688,0.996364414691925,1
32325,train,43,0,0,0.01774110086262226,0.017900466918945312,-0.017900466918945312,0.9822589159011841,1
3749,train,43,0,0,0.03227727487683296,0.03280973434448242,-0.03280973434448242,0.9677227139472961,1
21940,train,43,0,0,0.11258509010076523,0.11944270133972168,-0.11944270133972168,0.8874149322509766,1
