scenario,display_name,epoch,model,original_index,normalised_entropy
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,2978,0.9028442364193444
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3006,0.22104425824917617
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3013,0.6056936265435124
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3016,0.1796551653324325
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3019,0.688382486402492
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3020,0.0028915906147365823
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3028,0.28823941217579485
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3043,0.2347787145424795
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3061,0.6253575271456302
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3063,0.7235067152387337
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3082,0.8044373850770568
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3094,0.6680673319864275
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3109,0.9990398272484068
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3110,0.913643062756617
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3114,0.8961103248684539
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3134,0.45907779476273436
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3137,0.1413647635812611
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3142,0.9202006365340484
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3147,0.9784830926978408
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3158,0.08696429326612548
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3169,0.9576820984035144
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3173,0.7924015250974186
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3176,0.30404936897907037
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3183,0.7273472190849172
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3190,0.15281203847437516
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3191,2.4696191620726135e-06
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3197,0.4051451503742965
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3208,0.003904876397591228
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3217,0.6424065846543495
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3225,0.9028674756403383
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3238,0.40867429092422314
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3242,0.9501666032960646
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3258,0.22928251729101176
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3272,0.0030724169414366185
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3273,0.7029224371280124
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3317,0.7579148576624559
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3320,0.6681779660918565
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3341,0.2537268926416753
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3350,0.9401180855560607
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3359,0.844020994194505
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3386,0.04488285065206632
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3395,0.14991261277067516
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3400,0.08458073693742021
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3405,0.884826086425998
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3409,0.05461067088126817
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3415,0.43513257452530557
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3422,0.9613081727641448
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3424,0.9596910224295871
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3433,0.05455366142133346
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3454,0.0012071905500614846
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3460,0.36442921271293227
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3491,0.8882106004724214
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3494,0.9113480337096321
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3495,0.9783269736146342
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3497,0.0035110778789322816
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3508,0.682811036748282
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3521,0.9341378444507533
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3533,0.967020912862434
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3539,0.11717225446662888
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3541,0.3822039551363107
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3546,0.5906032722686145
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3565,0.7243605763033663
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3573,0.025118596792139306
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3577,0.993940379945445
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3590,0.7770914312037328
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3592,0.9802491120254062
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3605,0.0014890835396902172
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3613,0.9904006581984268
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3615,0.9542626550025098
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3622,0.01403755875249987
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3625,0.9293153836210065
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3628,0.07612484140445226
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3633,0.00046986016963024887
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3642,0.9703910385817083
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3655,0.5322110819511414
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3663,0.8673866898498392
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3667,0.053158727229433
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3685,0.9760205993675531
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3694,0.8741710361723282
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3712,0.9368302926508755
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3719,0.2527286228323363
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3727,0.6961179336960219
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3735,0.04661272403520733
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3741,0.559290310806618
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3742,0.017997314808605606
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3748,0.9853459869791502
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3751,0.02389472618060607
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3754,0.8686006689677747
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3755,0.44004772221368044
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3765,0.9266699751130726
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3768,0.03232988983816843
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3770,0.04325246816003884
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3809,0.0816147978127572
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3826,0.06888553718785362
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3832,0.9759282385096529
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3833,0.19590160123333275
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3851,0.965437948346642
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3865,0.690376509105893
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3883,0.011242830215177392
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3911,0.038161431483733375
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3916,0.25007627748634675
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3922,0.8291266067139637
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3924,0.8189340785101348
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3926,0.8727114274045545
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3943,0.6121646075475892
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3957,0.31447540221858855
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3961,0.993889092104762
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3962,0.9863998138864047
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3966,0.8659595392799759
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3976,0.7449724394491273
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,3981,0.9851366246402212
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4015,0.878722702484789
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4021,0.7896011758186241
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4041,0.008483200897432376
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4047,0.9890241248823173
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4053,0.5406551614638822
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4061,0.9057668921441558
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4074,0.16028230907100152
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4075,0.10441847977138083
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4088,0.7600092211860006
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4092,0.6376154763796208
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4095,0.4167796908819368
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4104,0.9952378837553408
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4135,0.1395248558299925
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4139,0.6235055932940113
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4142,0.07426648338254566
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4160,0.0552789518407724
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4161,0.653785771814563
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4164,0.23127213427471036
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4173,0.09735195906583145
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4198,0.47952151796735604
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4211,0.17671666334739056
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4212,0.3046727382519946
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4225,0.9959813995364575
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4229,0.8874260903338231
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4231,0.9724382569512524
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4247,0.944546281679156
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4250,0.3763563836830207
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4299,0.19786506981627955
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4300,0.9273400905876309
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4314,0.7643841564670631
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4315,0.9949810446335818
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4320,0.5692725502437154
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4337,0.3418441207250576
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4339,0.04570730782775815
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4365,0.108892088979733
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4370,0.7657410874651518
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4377,0.583687322407305
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4400,0.017485982281714246
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4419,0.28076652343179903
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4422,0.8620701779963422
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4423,0.9800757795722445
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4438,0.7807883019289358
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4439,0.9999908695060381
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4443,0.3424470864920266
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4446,0.9932822630348926
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4449,0.8655351630339071
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4450,0.12904836610101506
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4468,0.47732003167202947
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4475,0.0019806286148845065
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4488,0.1349782266597447
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4492,0.3749838163627296
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4518,0.8279458162621693
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4529,0.8000350132641365
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4531,0.9744143570801026
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4532,0.713474700622436
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4536,0.2530081654166169
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4540,0.9860459081181281
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4551,0.4924279415575687
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4552,0.4458028384670265
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4553,0.6288047672254369
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4554,0.20429479083763305
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4562,0.026350527721562014
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4565,0.995090134321337
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4579,0.03423405508380034
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4617,0.36230936105687983
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4622,0.9673884933053668
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4623,0.6655797425839762
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4626,0.917728588723368
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4633,0.9591620337733716
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4657,0.036269088225633316
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4659,0.48766148773942886
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4665,0.07618579582055884
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4672,0.992967124826882
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4678,0.8092787630374446
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4679,0.9724626232725948
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4681,0.036950015065356154
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4685,0.3438073793820053
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4689,0.5871634091768256
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4696,0.8406776709961445
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4704,0.07979399389774348
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4710,0.2663784772281501
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4711,0.5145671966807962
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4717,0.11070510725235534
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4740,0.4264942695173836
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4765,0.20207494543862375
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4790,0.4968489665758716
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4799,0.2638095404339382
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4806,0.6038123407158623
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4809,0.9463533899413898
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4815,0.4891893399493674
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4829,0.9981992803708276
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4839,0.11269404529254111
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4842,0.9028604813082373
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4884,0.80733132783528
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4903,0.1964717257568373
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4912,0.3038770496978649
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4916,0.9114157775277743
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4920,0.9508877301042102
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4937,0.899157167869361
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4942,0.7582864453446599
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4948,0.5317587008091911
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4979,0.777441922930233
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,4985,0.6181434822043527
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5000,0.6240651376730239
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5002,0.5955282884920906
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5013,2.4696191620726135e-06
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5014,0.3345762459232114
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5015,0.011135132941713966
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5016,0.9732249757448896
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5019,0.5349463385565769
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5026,0.8251074439224296
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5030,0.5769530096921458
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5035,0.4324627703045178
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5040,0.3263848107272907
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5049,0.3546412715371822
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5081,0.9718485901135863
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5096,0.16338171769241938
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5099,0.7153651888900057
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5100,0.3261280097605058
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5101,0.3334671045966707
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5111,0.8889550385416451
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5112,0.0021765208272306155
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5128,0.8150571840899544
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5141,0.3273876667816259
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5149,0.009179152230067284
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5161,0.34304718973353754
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5165,0.9119812925212156
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5169,0.36616722437656407
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5176,0.6243927728934081
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5178,0.7403549124886688
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5180,0.166558323520425
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5198,0.013028148772306567
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5200,0.380548840455084
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5204,0.5076545225236245
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5205,0.4320765598064186
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5207,0.10674716043400327
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5208,0.07712696727634274
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5232,0.07172695827569849
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5248,0.8790381719673379
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5250,0.05892792172337736
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5254,0.43057587216556686
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5258,0.9820147038175079
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5265,0.6555801735013379
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5274,0.2294539472377827
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5276,0.7398634035126894
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5279,0.4221073552773213
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5302,0.32344933919379587
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5305,0.08425554585125006
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5311,0.7860243791503959
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5315,0.9962206617954339
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5334,0.01018920579734804
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5362,0.9086962824413313
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5367,0.40279036408823476
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5382,0.015394325841485468
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5401,0.8548748027251324
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5402,0.884319781637669
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5420,0.7630962397991549
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5422,0.4342349313683763
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5443,0.7235064776687706
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5445,0.6895528507817384
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5447,0.9045492491532386
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5458,0.6693734463050036
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5494,0.6667442472319116
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5496,0.23015302800660284
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5497,0.5071636035593641
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5508,0.41909567537205666
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5511,0.11898116233380282
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5522,0.9436282877155284
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5540,0.9816793855148968
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5542,0.9470664390576866
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5550,0.9318675290446086
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5555,0.8669987827502182
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5560,0.8833191339428471
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5564,0.08007863867804921
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5565,0.42442978431169603
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5575,0.003918327174723574
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5588,0.7934556720176136
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5599,0.848126013922103
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5605,0.007616429013311271
s5_retention_expiry,Simulated Retention Expiry,0.0,baseline_epoch_0,5609,0.11482306517485606
